제목,날짜,작성자,작성일,댓글
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,잠비,2021-03-08 21:19:00,추장관 부하 ㅋㅋㅋ
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,바겐바,2021-03-08 22:31:00,"좌빨에
죽어가는  이나라  
바로 잡아 주길바래"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,골밑은전쟁터다,2021-03-08 22:35:00,그럼 김정은 같은 놈한테 빌붇냐??
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,멀티비타민,2021-03-09 00:44:00,이때까지 정치한거 맞네  정치검챨
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,빼앗긴들에봄이왔다,2021-03-09 02:13:00,지 장모 마누라 측근들 감싸느라 저지를 죄값을 안받으려면 대권주자가 되어야 하니 여기 저기 간보기 이놈은 검찰주의자도 아니었음
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,한울,2021-03-08 19:22:00,검찰개혁은 시대를 거스를 수 없는 과제입니다
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,enswjs,2021-03-08 19:54:00,"""김종인 윤석렬 사전 교감 있었다""
안봐도 비디오.

3당 꾸린다고?   바로 국민의짐에 들어가는  건  너무 속보일테니까.

결국 야권 단일 후보를 노리는 수순인 거
펼범한 일반 국민은  윤짜장의 속셈을
다 알고 있다."
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,jinsa,2021-03-08 20:09:00,도데체 검찰개혁 검찰개혁 거리는데 어떻게 하는게 검찰개혁이냐?  검찰을 없애면 개혁이냐?  검찰개혁의 실체를 말해봐라!
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,빛나라,2021-03-08 21:19:00,"말같지  않는 소리 작작해라
검찰개혁이 제대로 뭔지나 알고 지꺼려라
무지랭이..정신차려라"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,골밑은전쟁터다,2021-03-08 22:35:00,180석 무소불위나 개혁하시지
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,카리스,2021-03-09 06:29:00,"본인이 말하는검찰개혁은 뭘까?
답변바람"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,오오둘둘,2021-03-08 19:25:00,"이게 사실이면  범법자 수사 처벌에
전력을기울려야 할 인긴이  어뚱한짓거리
하고 다넜네  참네   국민들을 억수로
화나게 하는인간이네"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,Chimera,2021-03-09 06:30:00,"그냥~그러려니하고 생각
순간의 인기는 오래 가지를 못 하는법"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,udd,2021-03-08 19:20:00,"윤석렬이 국민의심당에 딱 맞는 대권후보긴하다ㅋㅋ

이넘들 이명박근혜를 왜 대통령 후보한줄아냐?

노무현이나 문제인처럼 신념있고 똑똑하면서 청렴해서 흠이 없으면 지들은 뒤에서 못해먹거던

이명박근혜처럼 욕심에 멍청하고 거짓말을 밥먹듯해야 지들도 그걸 약점잡아서 뒤로 해먹어도 안쫒겨나
뭣같아도 국민들에게 이미지만 좋으면 되거던ㅋ

결론은 국민의심당 넘들이 뒤로 해먹어도 모른척해주고 나눠먹을수 있는 더러운넘이 최고란거지ㅋ

윤석렬이 니들 후보론 딱이다ㅋ
근데 윤가넘은 호스티스출신 쥴리부터 장모까지 역길게 넘 많아서 힘들거같은데..ㅋㅋ"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,지동,2021-03-08 19:23:00,추잡의극치같다
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,daebal221,2021-03-08 19:36:00,"결국  국짐당과 짜고
정권 수사 했다는  뜻이네"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,인연,2021-03-08 19:42:00,역겹다...퉤이!
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,박 준,2021-03-08 19:45:00,"천인공노할 만행을 저지른 냉전극우
군사반란괴뢰군 집단서식지 당나라당과
 
70년간
朝鮮 朝氏 세뇌당한 냉동냉혈 동물흉악범 ㅡ
朝鮮大本營  朝氏16쌍둥이들

조중동 
조일베 
조개검 
朝석열 
조두순 
조주빈 
조국짐
朝교안
조광훈 
조희팔 
조현천 
조철수 
朝세훈 
조경영
조경원 
조경욱
조원진"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,쥬디,2021-03-08 19:58:00,신천지에서~
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,그러므로,2021-03-08 20:00:00,시나리오 쓰고있네. 대선전까지 제3야당 꾸려서 중도층인척 표 모으다가 대선 직전에 단일화 발표. 너구리 김종인 멧돼지 윤석열 엑스트라 국짐당. 너무 철지난 저질 삼류 스토리네 우웩~
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,수,2021-03-08 20:03:00,그럴듯
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,hunha,2021-03-08 20:10:00,빨찌산들  열받것네
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,파이프라인,2021-03-08 20:21:00,혜안이  있으시네..  ㅋ ㅋ  만만해야   이용 해먹기  좋지..
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,2002노무현을 2022이재명으로,2021-03-08 20:28:00,"윤석열이 국짐당에 들어가는 순간 이용당하고 버려진다.
이건 팩트다.
김종인은 반드시 그렇게 할꺼야^^

안철수하고 손잡으면 어떨가 싶긴한데...
그럼 국민의 당같은 것과 손잡아서 뭐가 되기는 하겠어?^^
이것도 웃긴다구!!"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,시냇물,2021-03-08 20:42:00,지난 4월 총선 결과 180석의 거대여당이 생겼다. 윤석렬이 7개월 동안 골통짓으로 정국을 주도하며 대권후보까지  바라보던 시기 진정한 국민의 민심이었다.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,이안2,2021-03-08 21:09:00,반기문이나 황교안의 뒤를 밟지않을까?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,정의수호,2021-03-08 21:09:00,공감
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,KOBE,2021-03-08 21:42:00,일베보수의 영웅!!!
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,티에스,2021-03-08 21:55:00,10000프로 동감
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,윤이,2021-03-08 22:12:00,도대체 문똘만이들 머리속에는 뭐가 있는걸까?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,마리아치,2021-03-08 23:15:00,국짐당압잽이노릇
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,천사,2021-03-08 23:57:00,아이고. 참이늙은 나보다 더 못하네 이나라가  지금 제대로냐 ?똑똑 ㅋㅋ
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,지평등관,2021-03-09 00:31:00,빙고~~~~
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,여나,2021-03-09 03:50:00,"추잡한 인간들끼리
잘 만난 거지요
저런 것들한테 이 나라정치를 맡겨요?
노인네들 정말 답없다"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,여나,2021-03-09 03:54:00,"김대중 닉네임 쓰는 애는 댓글알바 같아요.
한 기사에 똑같은 댓글을 두 개 이상 안 써서 스팸 신고 안받으려 애쓰고
욕설 없이 가짜뉴스 남발하고요.
그러면서 매번 댓글 끝에는 박근혜 때가 그립다는 말을 꼭 붙이더라고요. 알바의 전형이죠.
캡처해서 신고해 보려고요."
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,♧♤◇,2021-03-09 05:48:00,박정희.전두환.이명박의 안좋은것들만 모아서 만들면?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,UKBLUE,2021-03-09 06:36:00,"윤석열처럼 정치하려고 검찰에 몸담고 있는 검사들이 꽤 있을 것으로 예상한다.
만약 자신들이 검찰에서 수사한 정치인들의 약점을 정치에 이용하는  쓰레기 같은 정치인이 나오지 않기를 바랍니다."
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,bluehero,2021-03-08 19:25:00,"떡열이 식구들은 처벌 안받나?

수백억대 사기건은 있는데.. 가해자는 어딨나?

."
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,화광동진,2021-03-08 22:09:00,"동화할아버지는 짜장면 좋아하지...
왜? 앞에서 끌어주고 뒤에서 밀어주니까"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,황테라,2021-03-08 23:30:00,"떡렬이 딱 와닿네
춘장떡렬선생"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,가인,2021-03-08 19:22:00,짜장 권력 이용해서  여당과 대통령 때리면서 자기정치 준비해왔구나 범죄인
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,어게인,2021-03-08 22:07:00,국민의힘ㆍ윤석열ㆍ오세훈ㆍ나경원ㆍ홍준표ㆍ주호영ㆍ국민의힘ㆍ국민들은지지합니다ㅡ
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,골밑은전쟁터다,2021-03-08 22:40:00,ㅋㅋ 박그네랑 이명박 때려 처넣을때랑 완전 평가가 다르구나.. ㅋㅋㅋ 니얼굴에 가래침을 콰악
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,김 .,2021-03-08 19:24:00,지긋지긋 하다. 안되는걸 왜 그러는거냐.골빈보수들 한테20프로 받겠지.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,기우는달,2021-03-08 21:23:00,대깨문이 까는거보니 백퍼 대선 이길듯ㅋㅋㅋㅋ
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,terranmania,2021-03-08 22:34:00,"골빈 문빠들~~
주제는 알고 살아라!"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,PommeVerte,2021-03-08 23:53:00,윤석열 장모  마누라 비리가 있는데도  언론  보도 안한다  저렇게 띄워주니  국민  바보다
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,R2D2,2021-03-09 00:01:00,일베 토착왜구 닥치고 할복
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,호우,2021-03-08 19:22:00,육갑들 떨고있네.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,지킴이,2021-03-08 19:49:00,나라 물에 말아서 삼키실분들. 아닐까한다.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,GrayH,2021-03-08 20:31:00,딱 적절한 표현 이시네요
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,선한사마리아인,2021-03-08 20:45:00,"ㅋ

추호께서 연세가 있으시니.

먼저 해 먹고, 차기는 춘장이 해먹고..

이렇게 합니까??"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,자연산,2021-03-08 21:50:00,"육갑은 점잖은 말씀이네요
꼴깝 떨고 있네 이래야지요?"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,푸른진달래,2021-03-08 19:22:00,이러다가는 호텔 룸싸롱에서 접대나 하던 것이 영부인 되겠습니다
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,구김당 로고는 일장기,2021-03-08 19:25:00,나가요  영부인?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,동동주,2021-03-08 19:28:00,"ㅋㅋㅋ
것이~"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,인선,2021-03-08 19:38:00,"그럴리가요
국민이 ㄸㄹㅇ도 아닌데"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,ahah,2021-03-08 19:40:00,오호통재라~~~
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,보헤미안,2021-03-08 19:46:00,쥴리  노ㆍ노
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,미나,2021-03-08 19:47:00,"쥴 리 
앙대여~~~~~"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,이기사,2021-03-08 19:48:00,대박 이게 팩튼가?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,팔공산,2021-03-08 20:03:00,? 나가요?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,안졸리냐 쥴리,2021-03-08 20:03:00,저요?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,허공같이_,2021-03-08 20:04:00,".

쥴 리 와     멧 돼 지 의

눈 물 겨 운     사 랑   ???

ㅎㅎㅎㅎ"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,소보루,2021-03-08 20:04:00,그러게요쥴리
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,타나드,2021-03-08 20:06:00,"청와대가 사기꾼 소굴이 되어
막강 권력으로 국민을 사기로 발라 먹겠네
사기치지 못하고 정직, 근면으로 산 내인생이 억울하다
국민을 정신적으로 고문하고 피폐하게 만들고 
오로지 범죄만이 살길이기에 식칼들고 뛰쳐나가 이놈 푹 저놈 푹

에헤라 디요~@$#@"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,열혈청년,2021-03-08 20:07:00,오~마~이~갓!!!
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,nitpicker,2021-03-08 20:07:00,아이들에게 꽃뱀의 희망을 가르치나
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,상상그이상,2021-03-08 20:11:00,이럴수가
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,무위,2021-03-08 20:18:00,32프로 지지율? 그거 야권 후보 몇명 뺀 조사자나 ㅋㅋ 멍청아 그런 훼이크에 속냐
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,tigoo,2021-03-08 20:34:00,"그럴리가요
돈 워리~~~"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,앗싸리,2021-03-08 20:38:00,"대에에박~
동서식품인줄 알았는데
접속무비월드 였다니
짜장면이 돈이 궁해도 엄청 궁했나보네"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,불비불명,2021-03-08 20:46:00,팩트~~!!!
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,용마루,2021-03-08 20:50:00,ㅋ 클날네.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,Terra,2021-03-08 20:54:00,기나 고동이나.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,라미라미야,2021-03-08 21:39:00,"상상만해도 끔찍
가능성은 백퍼제로 입니다"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,박진희,2021-03-08 21:45:00,"ㅋㅋㅋ
청량리출신도 영부인 될수있다는 이야기?"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,solsol,2021-03-08 22:03:00,ㅋㅋㅋㅋ 코미디?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,아놀드,2021-03-08 22:32:00,"만약 이지만 , 그리되면 

우리나라 국격은 

룸사롱 국격~~~~~ㅎㅎㅎㅎㅎ"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,아놀드,2021-03-08 22:33:00,복부인 이순자도 ~~영부인 노릇했는데~~~~~ㅎㅎㅎㅎㅎㅎ
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,골밑은전쟁터다,2021-03-08 22:36:00,ㅉㅉㅉ 접대하는 사람은 영부인 하면 안되는구나.. 웃긴다 진짜.. 차별도 하네 더듬이들.. 박원순이 성범죄자야.. 그런넘이 시장하는건 괜찮냐??
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,powerkim,2021-03-08 22:42:00,나라 꼴 좋겠구먼요... ㅋ
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,정의수호,2021-03-08 22:50:00,최순실이 영부인되는꼴~~
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,오뚜기,2021-03-08 22:53:00,아..이제사 쥴리를 알앗네 ㅋㅋㅋ 그런거였어요???
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,황테라,2021-03-08 23:14:00,"먹고 살려고 했겠지
불쌍한 홀어머니 부양하러 나오는 사람도 있더라구요"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,황테라,2021-03-08 23:22:00,"영부인감도 걱정이지만
대통령 뽑는데
장모까지 신경쓰게 될 줄은 상상도 못했어요
이건 뭐 후진국도 아니고~"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,백연옥,2021-03-08 23:37:00,"진짜요??
어휴 망측해라!"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,VanDamme,2021-03-08 23:40:00,ㅎㅎㅎ... 대박이네요
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,땅따먹기,2021-03-08 23:56:00,접대나 하던것이라는 표현은 쫌....
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,봄날은온다,2021-03-09 00:17:00,쥴리?????
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,까비,2021-03-09 00:40:00,"믿고싶지  않은건지 모르는건지,  
아직도  사나이 윤이라고 칭송파들이 있네요"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,삼각산,2021-03-09 01:14:00,쥴리  영부인이 나오십니다 ~!
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,MIRU,2021-03-09 01:14:00,쥴리인감??
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,이 진균,2021-03-09 01:27:00,아직도 이런 날파리가  세상을 어지럽히네  너의 말에 책임질날 있겠지
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,가을바람,2021-03-09 02:07:00,"이게 뭐냐면
석열이 여론조사에서 오세출 안철수 빠졌어요
왜냐?
석열이표 잡아 먹을사람 빼고 조사해서 착시로 올라갔음

다시 말하자면
이재명이 여론조사에서 이낙연아 빼고 조사하면
이재명이 약 48%정도 올라감

ㅎㅎㅎ"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,준혁forever,2021-03-09 02:42:00,이댓을 본 줄리는 가슴이 설레입니당~
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,닉네임을 등록해 주세요,2021-03-09 03:11:00,유명한 줄리
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,여나,2021-03-09 03:49:00,"쥴리도 살아온 게 더럽지만
윤짜장은 더 더러워요"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,고산을가다,2021-03-09 05:26:00,그렇게 쉽게? 택도 없습니다
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,풀꽃향기,2021-03-01 19:52:00,왜구를 시장에 앉히는 바보짓 하지 않기.
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,간첩문재앙4444,2021-03-01 20:00:00,그럼 친중종북 간첩을 대통령 앉히는 건 정상이냐?
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,안로사,2021-03-01 20:09:00,그렇다고 위선자인 민주당을 뽑을 수도 없는 노릇
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,회진,2021-03-01 20:30:00,도쿄 호화부동산 부자 박영선과 일본 자위대 기념식 참석 나경원을 둘 다 저격하는 댓글이군요
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,아름다운세상,2021-03-01 20:58:00,친일은 민주당이 👍
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,소나기,2021-03-02 00:07:00,그렇다고  성추행 전문당을 뽑을 수도  없지
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,희망의나라,2021-03-02 03:10:00,"왜구 왜구 하는것들이 
친일 후손들이 더 많다
아직도 왜구 타령이냐?"
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,탈퇴한 사용자,2021-03-02 11:05:00,중공넘 시다바리를 시장에 앉히는 바보짓 하지 않기. ㅋ
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,용,2021-03-01 19:52:00,41% 투표로 당선인데 임기4년동안 거의 다 암흑인데 45퍼가 지지한다.... 흐음
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,은어처럼,2021-03-01 21:58:00,더 이상 어떻게 잘하죠?
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,정훈McCallister98615,2021-03-01 22:21:00,"41프로  타령 어지간해라    분별없는 멍청한인간아
  문통  홍준표  안철수  유승민  심상정   5명이나와서  문통혼자 41프로획득  엄청난거지   모지란인간아
     홍준표  안철수 유승민  심상정  4사람이  59프로 받은격인데   문통홀로41프로  적은수치냐?
     생각좀하고사소"
"[뉴스하이킥] ""文지지도 45%선이 서울시장 색깔 가른다""",2021-03-01 19:46:00,자기몫을알면,2021-03-01 23:16:00,나도 잘.. 이해가
