제목,날짜,작성자,작성일,댓글
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,자연인,2021-04-09 21:20:00,"정체성 숨기고 검찰총장 해먹은듯
원래부터 이명박 계열이었던듯 싶은데요"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,정복현,2021-04-09 22:00:00,문죄인이 먼저 배신때렸는데 뭔개짖는소리하고있냐
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,플라멩고,2021-04-09 22:13:00,"다같은
이나라국민이
문죄인이라니
문재인 대통령이
죄지은거있냐
맘에안들수는있지만
막말하는건
네얼굴에 침뱉기인것도모르는
무지막지한
나부랭이들 
생각좀하고사시오
장식품으로 달고다니냐
그머리"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,백구두,2021-04-09 22:13:00,싹수가  노랗구만
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,플라멩고,2021-04-09 22:15:00,"문대통령님 이 죄가있지요
윤씨를
임명한죄"
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,seoul,2021-04-09 22:29:00,그 잘나빠진 감투 좋아하네...ㅎ
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,Freedom for Wisdom,2021-04-09 22:35:00,"등에 칼 꽂는 배신과 탐욕의 족속들이 모인 당이라 어울리긴 하다만.
이 나라가 아직도 저런 부류들이 설쳐대는 게 가능한 나라라는 국격과, 그를 뒷받침해주는 수준의 세력이 집단으로 존재한다는 게 참 개탄스럽다."
"[뉴스하이킥] ""윤석열 전 총장 국민의힘에 합류할 듯""",2021-04-09 19:50:00,ㅇㅇㅇ,2021-04-10 00:58:00,배신?ㅋㅋㅋㅋㅋㅋㅋ 윤석열총장님 아녔음 조국이 날뛰는걸 보고있ㅇㅓ야함 우웩. 내로남불의 수장
"[뉴스하이킥] 야, '3자 구도' 가능성 '제로'?",2021-03-15 19:45:00,김윤배,2021-03-16 06:03:00,국회의원들~~  지들위해.법개정하고.법안 민들지요~~~  국민들위해   하는거 아닙니다ㅠㅠ
"[뉴스하이킥] 야, '3자 구도' 가능성 '제로'?",2021-03-15 19:45:00,김원오,2021-03-15 23:55:00,꿈   이여    다시한번  🅰️
"[뉴스하이킥] 야, '3자 구도' 가능성 '제로'?",2021-03-15 19:45:00,해가뜨는저녁,2021-03-15 22:59:00,"오.안 두분 다 나와도 박영선 쯤 가볍게 이깁니다 

지금 지지율도 3대3대2 
선거 당일 쯤 되면 4대4대2 될 것 

오 안. 두분 다 나와서 협공으로
박영선을 오징어로 민듭시다요

 ㅋㅋㅋ
야권단일화 깨지기 바라는 시민 일동"
"[뉴스하이킥] 야, '3자 구도' 가능성 '제로'?",2021-03-15 19:45:00,아리수,2021-03-16 00:29:00,3.3.2?? 2는 어따 팔아먹었냐???
"[뉴스하이킥] 야, '3자 구도' 가능성 '제로'?",2021-03-15 19:45:00,미르수현,2021-03-15 22:52:00,야권 단일화 안되면 아무도 안찍겠다.
"[뉴스하이킥] 야, '3자 구도' 가능성 '제로'?",2021-03-15 19:45:00,못난이,2021-03-15 22:29:00,"여론조사 믿을것이 못된다.

구글에서 20대총선 19대총선 여론조사랑 선거결과랑 조사한거 기사찾아봐라.

조선일보 기자놈이 쓴거있다.

거기보면 보수들이 대승한다고 나와있는데,

선거결과는 민주당이 다 승리했다.

한두번도 아니고, 여론조사는 보수가 지지율이 두자릿수이상 높게 나오는데

선거결과는 진보가 이겼다.

나는 지금도 진보가 더 높을꺼라고 본다.

충분히 민주당은 역전해서 이길수있다.

절대 봐주지말고 부동산 엄벌하고 보수 부동산 다 조사해서 털어야한다.

특히 대구쪽 신천지랑 시청구청 다 조사하고 박덕흠 전봉민 다 털어라"
"[뉴스하이킥] 야, '3자 구도' 가능성 '제로'?",2021-03-15 19:45:00,하마,2021-03-15 21:54:00,"오세훈이 서울시장시절 도곡동땅 용도변경 시켜 엄청난 보상을 받은 사실을 숨기려고 노무현 전대통령이 개발확정했다고 거짓말 했다는게 팩트첵크에서 뽀록났다.
이자는 입에서 나오는 말마다 거짓말만 한다.
이런자가 서울시민의 복지를 책임진다고? 서울시장이 어떻다구요?
순 거짓말입니다!!!!!!!!!"
"[뉴스하이킥] 야, '3자 구도' 가능성 '제로'?",2021-03-15 19:45:00,윤덕기,2021-03-15 21:08:00,야권 단일화는 국민의 명령이다
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,tktlfqkttn,2021-03-22 21:22:00,글쎄 단일화해도 끝내는 박영선한테 질것 같다.
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,알부자,2021-03-22 21:31:00,"공부를 좀 하면 뭐하고,돈이 많으면 뭐하니,철새는 주인이(국민)없으니  무리에 우두머리가 되면 안되고,  입만 열면 왈왈 짖고 똠을 찾아 헤메니 냄새만 풍기는   배신자여,ㅡㅡ"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,ajskch,2021-03-23 05:37:00,나라 말아먹구 국민을 개 돼지루 보는 문재인 보다는 났다
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,산골사람,2021-03-22 21:23:00,안철수 후보 태극기 부대의 지지를 업고 싶은 모양. 그러나 잘못하면 모두를 잃을 수도.
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,나베 국짐 조중동 Da-um친일파놈,2021-03-22 21:28:00,"여기서 해보자,
박영선 올려, 국짐 내려"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,써니9548,2021-03-22 21:36:00,ㅋㅋ진짜 대깨문들은 정말 노답이다 노답..이것들은 나라가 쳐 망해도 그분은 건들지마 이거지?? 이것들은 태극기부대보다도 더 한것들임ㅉㅉ
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,Azera,2021-03-22 21:43:00,전두환시절 체육관 선거 보는거 같네 ㅋㅋ
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,비타민 플러스,2021-03-22 21:45:00,"말많고
남비방만으로는
그누구든 살아남기
힘든법이지..."
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,무지개,2021-03-22 21:52:00,"나 올립니다
민주당 홧팅"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,남동엽,2021-03-22 22:25:00,근데 성추행 때문에 자기가 책임 못지고 가족 다 내팽겨치고 자살한 무책임한 사람 때문에 이뤄지는 선거인데 그사람이랑 똑같은 진영 사람 뽑는게 맞나요..?
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,밤가이,2021-03-22 22:38:00,태극기 VS 대깨문 진정한 승자는?
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,즐거운아침,2021-03-22 23:31:00,"표씨 은근히 뒤로 호박씨까며
더듬이 쓰다듬던데
이런방송 왜하니?
담번 총선에 한자리 하겠구만"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,하루하른,2021-03-23 00:32:00,"박원순의 서울시

철거비만 봐도 수천억원  역대 최고가 아닌가 싶다."
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,답답한사람들,2021-03-23 03:24:00,니네 집에서 해라 ㅋㅋㅋㅋ
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,미르,2021-03-23 04:16:00,"이번 사이클 부족함이 있어도 다른길을 달려온 이 정부와 함께 할것이다!!! 힘냅시다!!!
삼성여시재 중앙일보 홍석현회장은 안녕하신가 ㅎ"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,이성훈,2021-03-23 05:34:00,"킹크랩을 직접 시연하냐?ㅋㅋㅋ 많이 해봐
누가 당선되는지 ㅋ"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,짱개박멸,2021-03-23 06:12:00,여기 대깨들 놀이터인데 당연히 너네가 이기겠지.ㅋㅋ
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,미르,2021-03-23 06:19:00,"삼성논두렁 가동이 힘드니까 ㅎ 당연 이번 보궐선거도 소비주권자들이 이겨내야지!!!
삼성여시재 중앙일보 홍석현회장은 안녕하신가 ㅎ

그리고 드루킹 ㅎ 
삼성댓글부대들아 ㅎ 
특정단체들에게 전경련통해 돈 뿌려가며 대통령과 다수주권자들간 이이제이 자중지란을
통해 열일했는데 ㅎ
버닝썬도 마찬가지고 본좌 네이버 물어봐라 ㅎ
다음 아고라한테 물어보던지 ㅎ"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,미르,2021-03-23 06:24:00,"대깨문타령하며 조막손 드루킹으로 설거지한 언론과 삼성댓글부대들아 ㅎ 물어보라고 ㅎㅎㅎㅎ
다음아고라가 남아있었으면 완전 특종 특검감인데 ㅎ
대박 증거들이 넘치는데 ㅎ
시장에 넘어간 권력이ㅎ 시장권력이 한짓들 말야 ㅎ

대통령과 소비주권자들 시장 빼았고 다 죽여버린 역사가 남아 있는데 ㅎ"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,너무한다,2021-03-23 12:53:00,보궐선거가 박원순때문이라 민주당 뽑으면 안된다는데.  박정희 전두환 이명박 박근혜 독재 독재 범죄자 범죄자 를 만들어온 야당은 대선 후보 내면 안되겠다? 지금까지 밝혀진 비리 금액만 따져도 수십배는 될텐데. 지 처제 성폭행한놈도 뽑아주는 인간들이. 페미로 정부공격하던 인간들이 지금은  피해자의 눈물이 증거인가봐.
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,SKLS,2021-03-22 21:27:00,간잽이  단일화인데 상대등에 칼꽂고  오늘 태극기부대  유투버찾아다니면서 읍소질  역겹지 않은가? 이인간 정체성이 뭐야   정치를 진짜 더럽게 한다 이희찬전대표가 한말 꽃은 꽃인데 조화  아무대나 꽂고  다니는  쓰레기 정치인
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,쟈스민,2021-03-23 00:35:00,"대영마린 그입닥치라
안철수가 되면  좋겠네 박영선이 쉽게 날려줄테니~"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,autonomy,2021-03-22 21:32:00,"오세훈의 내곡통 땅투기 의혹과

박형준 씨와 일가와 친인척의
   4대강 사찰 원문 입수 ""홍보기획관 요청""
   국민의 짐 박형준 후보 친인척 특채 의혹
   민주당 ""박형준 엘시티에 가족명의 2채 보유
   박형준 딸, 홍대 입시 관련 비리 의혹

후안무치도 유뷴수지 손바닥으로 하늘을 못가린다."
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,고도의 저격수,2021-03-22 22:33:00,"이재명 추미애 박영선 유시민등 우리들이 지지하는 경상도친노들 대통령타령해가며 
미친듯이 칭찬 찬양질하는  대깨문 경상도노빠문빠넘들 그러면서 윤석열검찰총장등  우리들이 지지하는 경상도친노들 정치하는거에 방해 걸림돌되는 정치인들은
또 미친듯이 욕질하고다니애들이 더불어당의 당원이자 경상도친노들 지지하는 대깨문 경상도노빠문빠넘들이지 
그러면서 우리들이 지지하는 문재인및 경상도친노들에게 우리들이당원인 더불어당의 

충성딱가리하는 양향자이낙연박범계등 비경상도출신친노친문들에게는 이용해먹을려고 좋아하지도않으면서 

칭찬하는척하며 지지자행세하지"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,고도의 저격수,2021-03-22 22:37:00,"카카오 4.7 보궐선거 관련기사마다 더불어당의 당원이자 추미애 이재명 박영선김경수조국등 
경상도친노들 지지하는 대깨문경상도노빠문빠것들출동해서 국민의힘당및오세훈등국민의힘당후보들 

욕질하며 온라인유세하던데 이기사에도 출동했구나"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,봄,2021-03-22 22:47:00,제 2의  김대업사건
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,드라이플라워,2021-03-23 00:30:00,광후니 친구 투기꾼 세후니가 시장되면 광화문 난리나는건가?
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,아바스노트,2021-03-23 03:19:00,엠비씨 애쓰네!
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,나그네,2021-03-22 21:23:00,"아쉽다~~ 안철수
서로 덕담을 주고 받았으면 더 멋질텐데~~
너무 속보이는 행동을 하다니~~ 쩝쩝쩝~~"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,드라이플라워,2021-03-23 00:32:00,셀프보상 잘하셨습니다 시장되면 더 해드십시요~~~  이게 덕담이지ㅋ
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,쟈스민,2021-03-23 00:39:00,안철수 잘하고있어  ㅋㅋㅋ
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,웅이love,2021-03-23 01:33:00,느그나 신경써~~라도야
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,산유화,2021-03-23 02:05:00,문만  아니면되
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,호이호이,2021-03-23 04:13:00,주고받을 덕담이 있냐? ㅋㅋㅋㅋ 종인이 할배 안철수한테 삐쳐서 계속 몽니 부리는거 못봤음???
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,ajskch,2021-03-23 05:39:00,문가네 시녀들만 아니면 누구라두 좋타
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,김민성,2021-03-22 21:29:00,"만년철수가  마음이  급해서  상대  후보  약점을  여론조사 중에  폭탄 발언  !!!  말 로는  야  통합을  주장  하면서  적도 아닌 댠일화  후뵤를  뒤통수를  치는것을 보니  !!!  
또  철수  하게  생겼다 !!!   만년철수  !!!"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,참으세요,2021-03-23 00:50:00,안타깝소 대깨문님
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,규민,2021-03-22 21:26:00,"서울 시민 여러분 제발 투표 잘 합시다.
이명박근혜 시대가 올까봐 두렵습니다. ㅜㅜ
노무현대통령님을 누가 죽었습니까??
잊지 맙시다!!!!!!!!!!!!"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,deepheart,2021-03-22 21:27:00,미친. .종북좌파들의  내로남불을   보면서?
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,freelimja,2021-03-22 21:38:00,"잊지 않아요.
역사를 보고 배우지 않는 국민에게 미래는 없다고 했으니까요."
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,-,2021-03-22 21:43:00,돌아왔으면좋겠다ㅜㅜ
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,Jacky,2021-03-22 21:57:00,"이명박근혜 2탄 되면 
서울과 부산은 코로나 지옥됨."
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,oh바른길,2021-03-22 22:05:00,노무현은 자기가 바위에서 떨어져서 죽었다 누가 밀었다는 야기가 나왔냐
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,영순위,2021-03-22 22:21:00,노무현은   권양숙땜에 자살했어. 요즘왜이리 자살이 많어? 누구 때문이야?
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,parkys,2021-03-22 22:45:00,"이번엔, 제대로 선출합시다, 나라가 망하게 생겼어요....능력도 없는 X들이 백성들 고혈을 니노니가내도니가  써번지며 놀고 있습니다."
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,봄,2021-03-22 22:46:00,"살기싫으니  본인이  뛰어내렸지
참  다아는  사실을 가지고
누가  부엉이  바위에서  말었냐고"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,함께잘살기,2021-03-22 23:04:00,"노무현 팔이 그만해라.
마이 묵었다 아이가."
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,깔끔이,2021-03-22 23:49:00,민주당이 되던 국힘이 되던 서민이 힘든건 다 똑같음~ 이번에 오만한 민주당 박살한번 나보시길
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,서산대사,2021-03-22 23:58:00,"현정부에서 근로자들한테 해준 것 있으면 발해보시라하세요.
박근혜정부는 임금피크제 조건이지만 근로자 정년 2년 연장했습니다. 
정부에서 노임단가 정하고 시청산하 도시공사에서 법을 안지키는데
왜 수정명령 지시를 못하는지 정부는 답변해야 합니다.
정부에서 근로자 임금착취를 눈감고 있는 이유가 뭔지 궁금하네요
누가 현정부를 탄생시킨 건지 한번쯤 생각해 볼 필요가 있습니다."
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,정휘명,2021-03-22 23:59:00,ㅋㅋ 자살인데  규민씨는  모르고 계셨소  부엉바위서 따이빙했잖소  ㅎㅎ   웃기셔  서울시민들은 이미 오후보로  결정된것갖소
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,Sun,2021-03-23 00:04:00,국짐당ㆍㆍ폭삭망할겁니다ㆍ
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,jaeyoung,2021-03-23 00:41:00,"민주당은  너무 막나갔는데
   진즉 자신들은 모른다 ㅋㅋ

바보들에다  지독한  보복 정치를 보았다  공공을 앞세운  합벅적인  보복정치 형태는 지금까지 봐왔던 어느정권보다 지독 하고  포악했다고 핀단되며 지금껏  늘 어난 나라빚은  젊은이들이 책임지는겨  ??????"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,참으세요,2021-03-23 00:50:00,대깨문 노무현 말 꺼내는거보소   노통 10/1만 따라했어봐  나도 이렇게는 욕 안한다
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,주영경,2021-03-23 00:51:00,"돈주뇽돈대해/ 님! 권양숙(노무현마누라)땜에 서방이 자살한거 어찌 아세요? 이건 정말 아는 사람  몇 안되는데? 정확히 아시네요~ 맞아요~ 꼴통기질있고 말 뽄새가 심하게 험하긴 했지만 나름 청렴은 자신하던 노무현대통령! 임기끝나고 봉하내려 갔는데 뒤늦게 마눌이 뒤로 받아 먹은거 알게 되고는 자존심도 상하고 검찰에 불려 다니고, 야당시절 전직대통들 해 먹은거 까댔으니 할 말없게 생기니 마누라,새끼들 죽일순 없고 결국 본인이 자살한거죠~"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,웅이love,2021-03-23 01:31:00,"그 더러운 입으로 노무현대통령을 입에 올리지 말거라
 하늘에서 노대통령이 느그들 하는 짓을 보고 통곡하고 계 
 신다 라도야~~"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,도루코면도날,2021-03-23 01:35:00,"투표 잘해야지요!
서울시민 들이 우습게보이지않게!
지금이 행복한가요?"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,GodBlessme,2021-03-23 01:54:00,난 노무현 인간적으로 좋아했다 ㅡ 근데   뭉가같은 인간하고  인연을 맺은것으로 인해  인생의 마지막이  그리된거라 확신한다
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,Dong-Ho Bang,2021-03-23 02:16:00,"노무현대통령이 되고나서 지지자들의 가장 큰 실수는 지지하지않고 평가한것.
주변모두가 죽이려고 달려드는데 거기서 평가를 했으니 국정운영의 동력이 떨어질수밖에...

거기서 학습한 사람들이 지금 하는게 연대와 지지.
비판은 이미 주변에서 차고 넘치게한다.
언론 검찰 야당.

원하는 세상에 가까워지려면...
적어도 이명박같은 대통령을 다시보지않으려면 끝까지 끈을 놓아서는 안된다.

정치를 외면하는순간 가장 형편없는 국민의짐같은 정치세력에 지배받기때문이다."
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,Victoria,2021-03-23 03:07:00,"서울시민의 판단력을 믿습니다
설마 더러운 국짐당 것을 뽑겠어요?
박 영선님은 반드시 서울시장님이 될것입니다
모자란 것들은 약이 많이 오르겠네요 ㅎㅎㅎ!"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,백민정,2021-03-23 04:35:00,"미친인간이구먼   니생각에는   박근혜나 이명박이보다 문재인이  정치잘하는것으로 아냐 
이렇게 가난하게  만든대통령이다"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,초코파이,2021-03-23 04:45:00,제발 정신차려라 지금 세상이 그리도 좋냐
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,밝은별,2021-03-23 05:58:00,"너도 부엉이 바위로가라.
그러면 마음이 편할것이다,"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,무명씨 3,2021-03-23 07:25:00,친노들이  노무현  등에  칼 꽂은  것  같은데?   내가  막걸리잔을  같이  기울여  본  국회의원  노무현은  꽤  괜찮은  사람이었어  그런데  대통령 노무현은  참  아니었더라   오죽하면  친노들이  자신들을  원망했었을까?  폐족이라고
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,무명씨 3,2021-03-23 07:27:00,나는  토착왜구도  아닌   일본에  세금  내는  본토 왜구를  지지할  마음이  전혀  없네요   그리고  무상급식에  반대한 오세훈이도  지지하고픈  마음이  없어
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,엘샤다이,2021-03-23 08:25:00,그 놈의 종북좌파타령 ! ㅠㅠ
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,영원수,2021-03-23 08:25:00,노무현 그만 팔자
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,Domo,2021-03-22 21:25:00,"재산이 몇천억원이면서  한다는 견소리가  난  집없는  아저씨,  아저씨  정치판에서  꺼지세요"
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,나는요,2021-03-23 00:51:00,안철수가 1500억 기부? 말만했지 실제론 안했슴 안랩 주식 직원들에 나눠 준다고 하고 안줬슴
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,joohee lee,2021-03-22 21:20:00,안철수 궁지에  몰리니 네거티브만 잔뜩 나오네요.
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,열심히사는사람,2021-03-22 23:37:00,아줌마 이건 좀 선넘었다
"[뉴스하이킥] ""단일화 여론조사 응답율, 이례적으로 높아.. 安의 입은 '악재'?""",2021-03-22 20:52:00,드라이플라워,2021-03-23 00:29:00,세프보상이 네거티브? ㅋ  사실40 억 받았자나?
"[뉴스하이킥] 박용진 ""야권 단일화, '욕심'과 '악연'이 문제, 김종인은 安을 정치인으로 안 보는 듯""",2021-03-18 19:36:00,세력주달인,2021-03-18 23:25:00,ㅋㅋㅋ 리틀 노무현인가 말은 잘하시네요. 근데 저는 토론 잘하는 사람은 두번 다시 뽑고 싶지 않습니다. 이런 사람들이 주변에 적이 많더라구요. 대표적인 케이스가 노무현 이재명이 있죠. 이런 사람들이 대통령이 된다면 국정운영이 얼마나 시끌시끌하겠습니까? 맨날 주댕이로 싸우고 다닐텐데 생각만 해도 끔찍합니다.
"[뉴스하이킥] 박용진 ""야권 단일화, '욕심'과 '악연'이 문제, 김종인은 安을 정치인으로 안 보는 듯""",2021-03-18 19:36:00,swk8291,2021-03-18 19:45:00,"일본에서 집사고
더듬파고
뭘한다는거냐"
"[뉴스인사이트] 찐세훈, 찐철수는 누구?",2021-03-24 10:43:00,parkja,2021-03-24 13:15:00,초딩과 사기꾼의 합창 같구나 !!!!!!!!!!!!!!!!!!!
