제목,날짜,작성자,작성일,댓글
"[인터뷰] 김종인 ""대선 의지 비춘 안철수, 정권교체 장애요인 될 수도""",2021-03-24 21:35:00,경정***,2021-03-25 04:54:50,왜 이런사람을 취재해서 의견묻고 그래? 제발 4월8일에 예정대로 물러나서 다시는 나오지마라
"윤석열 퇴임 후 첫 공개일정은 사전투표, 해석 분분",2021-04-02 15:42:00,c***2,2021-04-02 19:05:32,정치 검찰 소리듣기 싫다면..정치와는 거리를 둬야 할 텐데.. 집안이 사기꾼이라.. 저급한 인간이 하는 짓이란....
"윤석열 퇴임 후 첫 공개일정은 사전투표, 해석 분분",2021-04-02 15:42:00,r***K,2021-04-02 17:53:27,"검찰총장이 자기 편 안들어준다고 '정치검찰'이라 비난하면서, 정치할거면 총장직 내려놓고 하라고 함. 그래서 정치하려고 총장직 내려놓으니 이 엄중한 시기에 사퇴나하고 무책임하다고 난리침. 이번에는 국민으로서 투표행사하는 데 정치색 들어낸다고 난리~"
"윤석열 퇴임 후 첫 공개일정은 사전투표, 해석 분분",2021-04-02 15:42:00,최***채,2021-04-02 16:52:02,조용히 투표했으면 이미지가 좋았을텐데 아직도 영웅심을 갖고 있네요 인생사가 항상 순탄한것 아닙니다
"[인터뷰] 정세균 총리 ""윤석열, 정치하는 사람 모습…대통령께 거취 건의할 수도""",2021-03-03 21:13:00,g***0,2021-03-04 05:29:46,"선출직 공무원, 정무직 공무원도 아닌 검찰총장이 마음껏 공무원의 정치중립의무를 위반하고 있는 것을 역으로 이용하는 문대통령의 행동, 이제는 국민을 더 피로하게 해서는 않될 것으로 생각합니다."
"'침묵' 청와대, 국정 운영 차질 우려…대선 국면 가나",2021-04-08 08:06:00,安***],2021-04-08 11:05:37,"누가 뭐래도 문제인 대통령님 덕분에 나라가 나라 다워 졌다.

국민모두가 과거를 잃으면 군사독재시대로 회계할수 있음을 명심 하시길..........."
"'침묵' 청와대, 국정 운영 차질 우려…대선 국면 가나",2021-04-08 08:06:00,d***8,2021-04-08 10:49:09,솔직히 LH는 어느당이 집권하던 터질문제였음.. 아직도 숨어있는 적폐가 있다. 없을 리가 없지. 앞으로 계속 적폐 없애나가자
"'침묵' 청와대, 국정 운영 차질 우려…대선 국면 가나",2021-04-08 08:06:00,安***],2021-04-08 10:37:16,"누가 뭐래도 문제인 대통령님 덕분에 나라가 나라 다워 졌다.

국민모두가 과거를 잃으면 군사독재시대로 회계할수 있음을 명심 하시길..........."
"'침묵' 청와대, 국정 운영 차질 우려…대선 국면 가나",2021-04-08 08:06:00,y***y,2021-04-08 09:43:17,현명한 국민이 정치 지도자들을 리드해야만 한다. 오만방자 & 불손한 여당의 태도에 대한 국민의 회초리다. 재보궐선거 결과를 보고 깨달고 국민의 눈 높이로 볼수있기를 바란다. 다시한번 정권을 잡고 싶다면 정부여당을 통렬한 자기반성의 자세로 취해야 할것이라 생각한다. 왜? 야당이 잘해서 표를준게 아니라 여당이 못해서 야당에 표를 준것이기 때문에!!
"문 대통령, 윤석열 면직안 재가…여 '때리기' 야 '손짓'",2021-03-05 18:41:00,강***우,2021-03-17 23:11:49,"윤석열 관심 안주면 지지율 떨어질텐데 때리면 지지율이 올라가잔아.
난 그렇게 생각한다.
윤석열 화이팅!"
[비하인드+] 본격 표심 공략 나선 민주당…'이대남을 잡아라',2021-04-18 20:35:00,c***1,2021-04-19 12:50:05,"박용진 의원, 난 자네를 지금까지 지지해왔으나, 자네가 조국 장관에 대해 하는 말을 들어보면, 자네는 윤석열 패거리에 불과하네. 저들의 조작과 음모에 희생된, 검찰개혁과 나라를 위해 일해온 분을 네놈은 능멸하고, 네놈이 윤석열 꼬붕에 불과함을 스스로 인증했네. 네놈은 민주당 대통령 후보는 고사하고, 민주주의를 말할 자격도 없는 적폐세력의 얼굴마담이 되고 말았네. 썩어빠진 놈아, 모든 것 그만두고 민주당에서 나가라!!!"
"[단독]JTBC 2차 여론조사 오세훈 57.1%, 박영선 36.1%...적극투표층 격차는 줄었다",2021-04-01 17:06:00,f***7,2021-04-01 18:45:54,아직도 지대가리 깨면서 지대가리 골수까지 빨아먹는애들을 잘못된 신념만 앞세워 지지하는 사람들 많네 ㅋㅋㅋ 풉
"뒤돌아선 김종인, 국민의힘 향해 말폭탄 '융단 폭격'",2021-04-20 19:15:00,(***랑,2021-04-21 07:04:48,김종인! 그럼 당신은 지금껏 흙탕물에서 지내고 있었군요?^^설마 흙탕물을 깨끗한 정수로 바꾸려 있었던건가요?걸레는 빨아도 걸레란 말 모르셨나요?
"[이슈체크] 작심 인터뷰, 대구행…윤석열은 '계획'이 있었다?",2021-03-04 20:10:00,0***3,2021-03-08 12:21:33,대구행 갔다는 자체가 쓰레기지~
"윤석열 행보, 어디든 '윤석열'이라지만…주목받는 안철수와 연결고리",2021-03-11 15:32:00,1***y,2021-03-11 16:30:40,기레기들은 이런 윤비어천가 진짜 쪽팔리지도 않냐?
대선 1년 앞둔 '전초전'…존재감 드러내는 '잠룡들',2021-03-27 19:30:00,y***6,2021-03-28 10:09:29,이번 서울 보선은 실패한 전서울 시장이 출마했음에도--국힘에 유리한것은 안철수와손을 잡고 선거에 임했고--둘째는 민주당의원 의 숫자로의 오만과독선이부른--부동산정책의 실패에 있다고 본다.
"다음 대통령은? ""이재명 25%, 윤석열 23%""",2021-03-18 15:54:00,c***2,2021-04-01 15:00:16,장모.. 마누라 사식이나 준비해라.. 범죄자 집안
"다음 대통령은? ""이재명 25%, 윤석열 23%""",2021-03-18 15:54:00,무***심,2021-03-18 17:35:47,조금 더 있으면 기름기 쫘`악 빠지지 않을까 생각된다
"'말하는대로' 이뤄진 김종인, 이번엔 ""오세훈 5~7%p 차로 이길 것""",2021-03-26 11:44:00,장***주,2021-03-26 18:03:39,"k방역을 착각이라고 하면 세월호 사례와 견주어보면 되고, 안철수는 글타치고 파리운운하는것은 또 한번 인기에 끼어드는 파리 골라내는 것을 맡겨주도록 무언중 의사표시이다 자기pr시대 녹슬지 않은 정치감각 목적을 달성하고 떠날줄 아는자. 그래도 양지를 찿아 한번더 앉을려는 유세가로 부족함이 없는 위인이다. 안00, 홍00 장00 이들은 이들은 김종인위원장에 훨씬 미치지 못한다."
"'말하는대로' 이뤄진 김종인, 이번엔 ""오세훈 5~7%p 차로 이길 것""",2021-03-26 11:44:00,임***식,2021-03-26 17:27:53,"김칫국 드링킹 이야~~~ 국짐 조금 좋다고 바로 콧대봐라. 부동산/전광훈 5세 훈이, 부동산/입시비리/개인불법사찰 형주니 데리고 부끄러운 줄도 모르고 자랑질이네;;"
"'말하는대로' 이뤄진 김종인, 이번엔 ""오세훈 5~7%p 차로 이길 것""",2021-03-26 11:44:00,김***구,2021-03-26 15:15:39,김정일 위원장이 국민의 짐을 움직이는구나
"'말하는대로' 이뤄진 김종인, 이번엔 ""오세훈 5~7%p 차로 이길 것""",2021-03-26 11:44:00,x***4,2021-03-26 14:26:48,"주권자는 더 나쁜 당과 후보를 떨어뜨리는 선거를 해야 합니다
더 나쁜 당과 후보에 표를 더 많이 준다면
나라가 망하기를 바라는 것이나 다름없습니다
설마 나라 망하기를 바라는건 아니겠죠?
이번에 후보를 보면 더 나쁜놈이 확실하게 드러납니다
양파처럼 까도까도 속이 안보이는 후보는 누구입니까?"
"'말하는대로' 이뤄진 김종인, 이번엔 ""오세훈 5~7%p 차로 이길 것""",2021-03-26 11:44:00,1***y,2021-03-26 14:15:36,"윤돼지는 별을 달것 같은데 ㅋㅋ
장모 마누라 때문에 ㅋㅋ"
"'말하는대로' 이뤄진 김종인, 이번엔 ""오세훈 5~7%p 차로 이길 것""",2021-03-26 11:44:00,1***y,2021-03-26 14:10:20,"국짐당 기관지 수준인데
쪼또비씨야"
"'사표 수리' 끝난 윤석열…측근에 ""당분간은 쉴 것""",2021-03-05 20:16:00,이***엽,2021-03-07 09:53:56,"당분간은 쉴것.
정치인들이 많이 하는..."
"'사표 수리' 끝난 윤석열…측근에 ""당분간은 쉴 것""",2021-03-05 20:16:00,A***n,2021-03-06 17:20:13,당분간은 쉴 것 = 야당이랑 작전 세울 것
"'사표 수리' 끝난 윤석열…측근에 ""당분간은 쉴 것""",2021-03-05 20:16:00,김***철,2021-03-06 16:51:03,무리와 떨어진 하이에나는 살아남기 어렵지. 정치인 윤짜장은 살기위해 이합집산할 것이고 유유상종할 것이나 그 끝은 정글의 법칙에 따를 것이다. 결국 뿌린 대로 거둘것이다.
"'사표 수리' 끝난 윤석열…측근에 ""당분간은 쉴 것""",2021-03-05 20:16:00,1***y,2021-03-06 07:54:33,니 마누라 옥바라지 해야지
"'사표 수리' 끝난 윤석열…측근에 ""당분간은 쉴 것""",2021-03-05 20:16:00,c***2,2021-03-06 06:47:27,그래.. 집에 가서 장모랑 많이 생각해야지... 네 장모 구속하면 정권 탄압이라 하겠네...ㅋㅋ..우리나라에선 사기꾼도 정치 탄압이라 떠들지... 그래 왜구라 하는 거야
"""노욕에 찬 기술자"" 국민의힘은 왜 김종인을 저격하나",2021-04-15 11:58:00,A***n,2021-04-15 15:24:34,"왜, 도대체 언제까지 야당과 여당은 정책으로 싸우지 않고 사생활로만 싸우고
기자들은 발로 뛰어 객관적인 사실을 적지않고, 인터넷에서 서로 복사하며 일기장을 써댈 것인가..? 왜 대한민국은 정치와 언론은 후진국인가 ㅠㅠ"
"""노욕에 찬 기술자"" 국민의힘은 왜 김종인을 저격하나",2021-04-15 11:58:00,x***m,2021-04-15 13:45:25,"결국 국짐당의 김종인에 대한 평가는 뻔하네....
김종인이 잘 해서 선거 이긴게 아니고 운이 좋게 LH사태가 터져서 이긴것 뿐이라고 생각하는것이겟지...ㅋㅋㅋㅋ"
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,박***민,2021-03-08 23:50:50,"ㅋㅋㅋ 가짜보수언론에서 언론플레이하네 ㅋㅋㅋ 이사람이 왜 대권후보 1위인데???
아직도 국민을 호구로 보는가?? 기레기들아 ㅋㅋ 그러니 민주당한테 안되는거다
시도민을 위한 행정정책을 내봤나?? 해외 외교정책을 내봤나?? 사람한테 충성을 안한다는게 아니고 가짜보수에 완전 충성질인데 올바른사람한테 충성을 안하는 반역자새끼를???
적당히좀 해라 대구,경북 사람들은 정신좀 차리고 대구사람으로 부끄럽다 부끄러워 어휴 병신들이 너무 많아서"
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,솔***몰,2021-03-08 17:10:41,"참 똥강아지가 웃겠다
우하하하하하~~~~
기레기들은 역시 기레기들이다
아고 네 참 어이가 없데이
썩렬이가 대권지지 1등이라꼬 카네"
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,D***g,2021-03-08 16:39:45,기레기...ㅋㅋㅋ
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,S***N,2021-03-08 16:05:08,뭥미?? 이 사람이 뭘 한게 있다고 1위??? 지나가는 개가 웃겠다^^.......
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,박***일,2021-03-08 16:01:43,도대체 이사람이 뭘했다고 대권1위야? 뭘했는데?
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,H***k,2021-03-08 15:49:28,ㅋㅋㅋ 개가 웃겠다.
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,a***m,2021-03-08 15:19:59,"어뜨케든 여론몰이 하려고 애쓴다. 요즘 대한민국국민이 이런 쓰레기 찌라시를 믿고 따르지 않는다는거 앞서서 한번도 아니고 여러번 보여줬는데도 저 난리들이냐. 당대표라는 인간이 가짜뉴스를 아무런 윤리의식 없이 막 하고 다니고..대한민국이 탑골공원에서 정치하고 있다고 언제까지 믿을라고 그러는건지 한심하다.
문재인정권이 절대적으로 잘하고 있다라고 생각하는건 나도 좀 그렇지만,
상대적으로는 확실히 낫다. 저 탑골공원의 국짐당은 도무지 아니다."
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,u***2,2021-03-08 15:18:34,"이재명보다 나을 게 하나 없는 윤석열이 대선 후보 1위라고? 이재명은 정책이라도 잘 펴고 있는데, 윤석열은 정치도 한 적 없고 검찰에서만 계속 있었는데 그 사람이 대통령이 된다고 생각하면......... 어우, 끔찍해."
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,곽***산,2021-03-08 14:27:31,사퇴했다고.. 17%가 순식간에 올랐다고? 도대체 여론조사를 어떻게 했길래... 표본과 질문방식이 궁금해지는군요.. 홍보광고로 느껴지는뎅.... 검찰이 법치위기 운운하는게.. 참... 어이없던데..
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,c***1,2021-03-08 14:18:12,정신 챙그려라...대선후 검찰 출석 준비나 하고...역시 윤이네...
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,c***1,2021-03-08 14:16:45,이걸 이제 알았냐? 대선후 벌써 떨고 있을 인간들 많을걸...ㅍㅎㅎㅎ
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,김***철,2021-03-08 14:15:39,순자를 모시듯 순실이를 모시듯 이젠 누굴 영접할 준비를 해야하나? 대~한민국. 짝짝짝.
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,M***m,2021-03-08 14:13:47,"이것도 조사라고,,,, 빠냐?"
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,c***2,2021-03-08 14:12:09,딱.... 경상도 인구 수네...ㅋㅋㅋㅋㅋㅋ
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,s***5,2021-03-08 13:56:14,포렌식하면 다 나옵니다. 어차피 장모 마누라 구속되면 끝!
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,q***m,2021-03-08 13:42:19,조사 어디서 했냐? ㅋㅋㅋㅋ 어디서 약을팔아....
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,S***g,2021-03-08 13:36:48,일단 장모와 여편네를 먼저 재판을 받아야한다. 사기꾼들한테 나라를 맡기는 것은 국민들의 잘못돤 인식이다. 언론은 윤석렬이를 몰아주고 무엇을 딜 했는지 조사하여야한다. 나쁜인간들이 아직 너무 많다.
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,1***y,2021-03-08 13:04:08,"기레기들.신난게.눈에 보여서 웃김 ㅋㅋㅋ
기레기들의.대통령 검찰당 윤돼지"
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,강***영,2021-03-08 12:59:26,역시 근혜잔당은 암생각없는 노예들.박근혜 잡아넣은 석열이를 지지하다니.역시 개돼지라 들어도 좋탄다...헐...국암당 노비들..
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,황***하,2021-03-08 12:57:48,어디서 조사했길래 저런결과를. 이해가 안되네.
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,A***n,2021-03-08 12:54:47,이런 조사 한두번이냐 ㅋㅋㅋ 이젠 식상하다
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,악***1,2021-03-08 12:40:31,"가화만사성, 목표 주의자, 검찰 주의자, 편가르기, 몰염치 , 이런사람이 어찌 검증을 넘어 설까? 청문회처럼 그냥 나중을 봐라 내가 잘 하겠다 뭐 그렇게......."
"윤석열, 사퇴 후 이재명 제쳤다…대권 적합도 '1위'",2021-03-08 11:32:00,k***5,2021-03-08 12:18:06,"정치에 '정'자도 경험한 바 없는 고집불통이 정치를 한다고?
검찰정치, 오기정치, 보복정치, 이명박정치, 트럼프정치를 보고 싶으면 실컷 지지하라고 그래! 울 나라 민주주의 박살! 일제 향수병에 걸린 세력들이 다시 이나라에서 준동하는 것을 원하면!!"
"[비하인드+] ""건방지게"" 김종인, 안철수 향해 퍼부은 독설…왜",2021-04-11 20:07:00,박***안,2021-04-12 22:47:15,철수가 토사구팽 당산거같네
"[비하인드+] ""건방지게"" 김종인, 안철수 향해 퍼부은 독설…왜",2021-04-11 20:07:00,k***e,2021-04-12 14:25:11,어서 집에가서 손주나 보시오....
"[비하인드+] ""건방지게"" 김종인, 안철수 향해 퍼부은 독설…왜",2021-04-11 20:07:00,장***중,2021-04-12 11:55:39,"깜도 안되는 정치인들끼로 서로 잘났다고 싸우니...
우습구먼"
"'환호' 와중에…국민의힘 송언석, 당직자 폭행 논란",2021-04-07 23:20:00,s***n,2021-04-08 12:12:46,이런 버르장머리 없는 의원은 혼구녕이 나야 한다. 조직의 관리방법이 무지하다. 이런자가 무슨 국가를 위해 일한단말인가? 오세훈 시장 당선을 축하한다.
"'환호' 와중에…국민의힘 송언석, 당직자 폭행 논란",2021-04-07 23:20:00,J***m,2021-04-08 10:17:34,저런 것들은 제발 싹을 잘라버려라
"'환호' 와중에…국민의힘 송언석, 당직자 폭행 논란",2021-04-07 23:20:00,c***2,2021-04-08 09:32:01,지 버릇 개 주냐? 멍청한 유권자들...
"안철수가 띄운 '국민의힘과 합당' 승부수, 왜?",2021-03-16 13:12:00,c***9,2021-03-27 15:24:23,"띨수는 이미 흘러간물이라고 영감님이 그러던데 나가 보기에도 띨수는 영원히 아웃이다.
한마디로 상품값어치기 끝낫다 이말이제"
"안철수가 띄운 '국민의힘과 합당' 승부수, 왜?",2021-03-16 13:12:00,아***이,2021-03-17 17:58:22,"권력에 미쳐 버린 어리버리 챌수.
나라 망치는 정치 개..."
"안철수가 띄운 '국민의힘과 합당' 승부수, 왜?",2021-03-16 13:12:00,l***1,2021-03-16 18:44:37,국민의 힘이 국민의 당으로 흡수되야..구태를 벗어야..
"""자연인으로는 마음대로 활동""…홀가분한 성취, 기대 안고 떠난 김종인",2021-04-08 12:00:00,소***목,2021-04-08 14:29:56,"김종인 = 정치퇴보.
대한민국을 20년이상 꺼꾸로 후퇴시킨다.
정말 중요한 이때
대한민국의 역사적인 대형악재일뿐!"
"""자연인으로는 마음대로 활동""…홀가분한 성취, 기대 안고 떠난 김종인",2021-04-08 12:00:00,S***g,2021-04-08 14:11:48,쑈하지마라. 이제는 윤석렬이하고 모사를 꾸며 새로운 당을 만들것으로 예상된다. 김종인은 죽을때까지 한국 정치를 가지고 작난칠 것이다. 우리 국민들은 너무 어리석고 냄비근성으로 표현된다. 이제는 영원히 퇴출해야한다. 김종인이 나타나면 정치는 퇴보다.
"[단독] JTBC 서울시장 여론조사, 야권후보 누가 돼도 과반 지지 확보",2021-03-22 18:02:00,g***6,2021-03-24 14:16:34,"기대된다 ......... 여론조사 지지율 3위 ........허경영 후보가..........박영선, 오세훈과 토론 하는 것이 말이다............."
"[단독] JTBC 서울시장 여론조사, 야권후보 누가 돼도 과반 지지 확보",2021-03-22 18:02:00,한***천,2021-03-24 13:57:49,"여론 조사 잘 못 돼었다.
허경영과 다른 후보를 포함하여 조사하라.
국민재산, 국가재산 도독질하는 기성정당만 후보가 아니다.
그들은 도둑이다.
허경영이 답이다.
무보수 자원봉사 누가 감히 할 수있나?
한번 손들와보라고요!
누가 시민배당금지급 할 수있나, 기존예산에서 절약하여,
누가 1급수를 시민에게 공급 할 수 있나?
누가 보동산 보유세 폐지 할 수있나?
허경여 대통령 되는 날,
우리 국민은 이보다 더큰 혜택을 본다.
기대하시라 국민이여!"
"[단독] JTBC 서울시장 여론조사, 야권후보 누가 돼도 과반 지지 확보",2021-03-22 18:02:00,최***숙,2021-03-24 13:52:49,서울시장 허경영후보를 적극 지지합니다
"[단독] JTBC 서울시장 여론조사, 야권후보 누가 돼도 과반 지지 확보",2021-03-22 18:02:00,천***진,2021-03-24 13:41:09,"여론조사 공정해야한다..
아파트분양가 상한제를 폐지하고 부동산 투자 시장 자율에 연애 결혼 출산 공영제 하고 취수원을 청평댐으로 옮겨 특급수 공급 하고 보유세 상속세를 폐지하고 양적완화 하여 18세부터 1억주고 세금절약 하여 배당금 150이상 지급 하고 징병제 폐지하고 모병제로 해야 주식시장 1억원 미만 거래세 면제해야 공매도 폐지해야 한다..쌍벌죄를 페지 뇌물 받은 자만 처벌하여 부정부패를 차단한다..UN 본부 판문점으로 이전 해야 한다."
"[단독] JTBC 서울시장 여론조사, 야권후보 누가 돼도 과반 지지 확보",2021-03-22 18:02:00,국***허,2021-03-24 13:07:36,"허경영 지지율 3위!! 4위의 3배로 압도적 3위!!
티비 생방송 '초청토론회'에 0.0% 지지율 이수봉 말고
허경영 초청해야 잼있죠~
선관위가 이상한 듯 합니다"
"[단독] JTBC 서울시장 여론조사, 야권후보 누가 돼도 과반 지지 확보",2021-03-22 18:02:00,국***허,2021-03-24 13:06:34,"허경영 지지율 3위!! 4위의 3배로 압도적 3위!!
티비 생방송 '초청토론회'에 0.0% 지지율 이수봉 말고
허경영 초청해야 잼있죠~~
선관위가 이상한 듯 합니다!!"
"[단독] JTBC 서울시장 여론조사, 야권후보 누가 돼도 과반 지지 확보",2021-03-22 18:02:00,c***2,2021-03-22 19:13:37,그래.. 아이들 밥그릇 빼앗는 인간이 서울 시장되고... 대통령도 시켜봐라.. 명박이 근혜 보고도 또 왜구니?
"[단독] JTBC 서울시장 여론조사, 야권후보 누가 돼도 과반 지지 확보",2021-03-22 18:02:00,j***k,2021-03-22 18:49:50,"딱히 현 정권이 잘 했다고 할 수는 없지만,,,, 그렇다고 국민의힘이 당선이 된다고 해서 더 잘 할 수 있다고 생각하는 것 자체가 모순 같은데,,,, 점차 투명한 방향으로 개선되고 있는 현 상황에서 다시 불투명의 시대로 전환을 꾀하는 이들의 꾐에 넘어가지는 말아야 할 것 같은데,,,, 쩝, 쩝,,,,ㅠㅠ"
"[단독] JTBC 서울시장 여론조사, 야권후보 누가 돼도 과반 지지 확보",2021-03-22 18:02:00,1***y,2021-03-22 18:42:58,기레기들이.저 돼지 장모 마누라 의혹엔 입을 처다무니 ㅋㅋ
[이슈체크] 안철수는 도울까?…단일화 이후 전망은,2021-03-23 19:55:00,c***2,2021-03-24 13:55:58,철수야!! 너 그놈이 부동산 투기꾼인 걸 알고도 같이하니? 넌 청 억 가지고 전세 산다며? 참 꼬라지들 하고는...
"'안철수 책사' 이태규, 단일화 협상중 윤여준 만난 이유는",2021-03-17 16:04:00,김***기,2021-03-17 18:36:43,"(외톨이참새)
철수의 책사가 바로 그자였구만....
난 철수가 똥뽈을 찰때마다, 도데체 철수의 참모가 누구인지가 궁금해서 대략 열번정도를 댓글로 궁금함을 물었었는데....
아이고... 철수야...
차라리 나를 뽑지....벌써 대통령이 되었을텐데...."
