제목,날짜,작성자,작성일,댓글
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,윤이,2021-03-08 22:11:00,부패는 맨위에 있는데 우짜노...
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,까비,2021-03-09 00:38:00,"검찰이  검떡이라는것을 유감없이 입중한  윤사단,
이제 그들의  언어도단  철면피로 무장한   폭력을   막아야죠"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,까비,2021-03-09 10:38:00,"그러게말입니다
민주시스템정부  검찰 독립시켰더니
지들이 왕노릇   칼춤에 자폭하며  미쳐가네요"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,김 .,2021-03-08 19:24:00,지긋지긋 하다. 안되는걸 왜 그러는거냐.골빈보수들 한테20프로 받겠지.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,기우는달,2021-03-08 21:23:00,대깨문이 까는거보니 백퍼 대선 이길듯ㅋㅋㅋㅋ
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,terranmania,2021-03-08 22:34:00,"골빈 문빠들~~
주제는 알고 살아라!"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,PommeVerte,2021-03-08 23:53:00,윤석열 장모  마누라 비리가 있는데도  언론  보도 안한다  저렇게 띄워주니  국민  바보다
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,R2D2,2021-03-09 00:01:00,일베 토착왜구 닥치고 할복
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,udd,2021-03-08 19:20:00,"윤석렬이 국민의심당에 딱 맞는 대권후보긴하다ㅋㅋ

이넘들 이명박근혜를 왜 대통령 후보한줄아냐?

노무현이나 문제인처럼 신념있고 똑똑하면서 청렴해서 흠이 없으면 지들은 뒤에서 못해먹거던

이명박근혜처럼 욕심에 멍청하고 거짓말을 밥먹듯해야 지들도 그걸 약점잡아서 뒤로 해먹어도 안쫒겨나
뭣같아도 국민들에게 이미지만 좋으면 되거던ㅋ

결론은 국민의심당 넘들이 뒤로 해먹어도 모른척해주고 나눠먹을수 있는 더러운넘이 최고란거지ㅋ

윤석렬이 니들 후보론 딱이다ㅋ
근데 윤가넘은 호스티스출신 쥴리부터 장모까지 역길게 넘 많아서 힘들거같은데..ㅋㅋ"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,지동,2021-03-08 19:23:00,추잡의극치같다
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,daebal221,2021-03-08 19:36:00,"결국  국짐당과 짜고
정권 수사 했다는  뜻이네"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,인연,2021-03-08 19:42:00,역겹다...퉤이!
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,박 준,2021-03-08 19:45:00,"천인공노할 만행을 저지른 냉전극우
군사반란괴뢰군 집단서식지 당나라당과
 
70년간
朝鮮 朝氏 세뇌당한 냉동냉혈 동물흉악범 ㅡ
朝鮮大本營  朝氏16쌍둥이들

조중동 
조일베 
조개검 
朝석열 
조두순 
조주빈 
조국짐
朝교안
조광훈 
조희팔 
조현천 
조철수 
朝세훈 
조경영
조경원 
조경욱
조원진"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,쥬디,2021-03-08 19:58:00,신천지에서~
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,그러므로,2021-03-08 20:00:00,시나리오 쓰고있네. 대선전까지 제3야당 꾸려서 중도층인척 표 모으다가 대선 직전에 단일화 발표. 너구리 김종인 멧돼지 윤석열 엑스트라 국짐당. 너무 철지난 저질 삼류 스토리네 우웩~
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,수,2021-03-08 20:03:00,그럴듯
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,hunha,2021-03-08 20:10:00,빨찌산들  열받것네
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,파이프라인,2021-03-08 20:21:00,혜안이  있으시네..  ㅋ ㅋ  만만해야   이용 해먹기  좋지..
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,2002노무현을 2022이재명으로,2021-03-08 20:28:00,"윤석열이 국짐당에 들어가는 순간 이용당하고 버려진다.
이건 팩트다.
김종인은 반드시 그렇게 할꺼야^^

안철수하고 손잡으면 어떨가 싶긴한데...
그럼 국민의 당같은 것과 손잡아서 뭐가 되기는 하겠어?^^
이것도 웃긴다구!!"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,시냇물,2021-03-08 20:42:00,지난 4월 총선 결과 180석의 거대여당이 생겼다. 윤석렬이 7개월 동안 골통짓으로 정국을 주도하며 대권후보까지  바라보던 시기 진정한 국민의 민심이었다.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,이안2,2021-03-08 21:09:00,반기문이나 황교안의 뒤를 밟지않을까?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,정의수호,2021-03-08 21:09:00,공감
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,KOBE,2021-03-08 21:42:00,일베보수의 영웅!!!
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,티에스,2021-03-08 21:55:00,10000프로 동감
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,윤이,2021-03-08 22:12:00,도대체 문똘만이들 머리속에는 뭐가 있는걸까?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,마리아치,2021-03-08 23:15:00,국짐당압잽이노릇
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,천사,2021-03-08 23:57:00,아이고. 참이늙은 나보다 더 못하네 이나라가  지금 제대로냐 ?똑똑 ㅋㅋ
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,지평등관,2021-03-09 00:31:00,빙고~~~~
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,여나,2021-03-09 03:50:00,"추잡한 인간들끼리
잘 만난 거지요
저런 것들한테 이 나라정치를 맡겨요?
노인네들 정말 답없다"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,여나,2021-03-09 03:54:00,"김대중 닉네임 쓰는 애는 댓글알바 같아요.
한 기사에 똑같은 댓글을 두 개 이상 안 써서 스팸 신고 안받으려 애쓰고
욕설 없이 가짜뉴스 남발하고요.
그러면서 매번 댓글 끝에는 박근혜 때가 그립다는 말을 꼭 붙이더라고요. 알바의 전형이죠.
캡처해서 신고해 보려고요."
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,♧♤◇,2021-03-09 05:48:00,박정희.전두환.이명박의 안좋은것들만 모아서 만들면?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,UKBLUE,2021-03-09 06:36:00,"윤석열처럼 정치하려고 검찰에 몸담고 있는 검사들이 꽤 있을 것으로 예상한다.
만약 자신들이 검찰에서 수사한 정치인들의 약점을 정치에 이용하는  쓰레기 같은 정치인이 나오지 않기를 바랍니다."
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,bluehero,2021-03-08 19:25:00,"떡열이 식구들은 처벌 안받나?

수백억대 사기건은 있는데.. 가해자는 어딨나?

."
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,화광동진,2021-03-08 22:09:00,"동화할아버지는 짜장면 좋아하지...
왜? 앞에서 끌어주고 뒤에서 밀어주니까"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,황테라,2021-03-08 23:30:00,"떡렬이 딱 와닿네
춘장떡렬선생"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,가인,2021-03-08 19:22:00,짜장 권력 이용해서  여당과 대통령 때리면서 자기정치 준비해왔구나 범죄인
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,어게인,2021-03-08 22:07:00,국민의힘ㆍ윤석열ㆍ오세훈ㆍ나경원ㆍ홍준표ㆍ주호영ㆍ국민의힘ㆍ국민들은지지합니다ㅡ
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,골밑은전쟁터다,2021-03-08 22:40:00,ㅋㅋ 박그네랑 이명박 때려 처넣을때랑 완전 평가가 다르구나.. ㅋㅋㅋ 니얼굴에 가래침을 콰악
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,햇살가득,2021-03-08 19:23:00,"모든 것을 짜고 쳤다고?

정치를 워한 술수를 부렸다고
석열이는 가능하지 간악한 놈.
조국은 이런 뻔뻔함이 없는 것이 문제지
국민들이 의를 알아 줘야하는데."
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,나눔,2021-03-08 19:37:00,"윤석열씨 나름 정당성이 있다고 지지했는데
뭐  꼰대 영감과 사전교감 제3지대?
그런사람과 같이 시작한다니 당신도 별볼일 없구려 ᆢ  수구보수  꼰대영감과  허  참 ᆢ"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,happy,2021-03-08 20:29:00,그동안 국민의힘에서 코치를 했나 보네요.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,정훈98615,2021-03-08 20:48:00,"김종인  헛다리짚엇군
   윤석열  마누라  김건희  비리드러나서  소환당할텐데  뭔대통?
   윤석열사퇴는  마누라비리 드러나서  사퇴한거임
  며칠전  소환한다는등  보도낫엇는데  놓친사람들  많나보군
   범죄입증됏데자나   3월달이 공소시효 만료니  조만간 소환하겟지"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,멋져,2021-03-08 21:00:00,그래서 국민의힘당 윤 갑근이 죄을 감추다 개망신당하고 구속됏는데 사과도 없이 줄행랑
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,파도,2021-03-08 23:07:00,"공무원이 정치를 했다고?
범죄혐의 추가요."
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,빼앗긴들에봄이왔다,2021-03-09 02:15:00,간악하고도 무식한놈
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,궁예,2021-03-08 19:25:00,전두환 같은 놈에게 빌붇냐
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,잠비,2021-03-08 21:19:00,추장관 부하 ㅋㅋㅋ
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,바겐바,2021-03-08 22:31:00,"좌빨에
죽어가는  이나라  
바로 잡아 주길바래"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,골밑은전쟁터다,2021-03-08 22:35:00,그럼 김정은 같은 놈한테 빌붇냐??
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,멀티비타민,2021-03-09 00:44:00,이때까지 정치한거 맞네  정치검챨
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,빼앗긴들에봄이왔다,2021-03-09 02:13:00,지 장모 마누라 측근들 감싸느라 저지를 죄값을 안받으려면 대권주자가 되어야 하니 여기 저기 간보기 이놈은 검찰주의자도 아니었음
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,Rocky Balboa,2021-03-08 19:23:00,검찰수장으로써 자신의 정치발판을 위해서 악의적인 정치수사를 했다는거잫아 처벌을 받아라
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,정의수호,2021-03-08 21:11:00,"표창장이  전정권부패보다 심한가요??
표창장이 장모 잔고증명서300억으로 사기치고.
동업자 감방보내고,돈뺏고,그것보더 나쁜건가요?
극우들 계산법 희안하넹?ㅋㅋㅋ"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,내가제일자나가,2021-03-08 21:44:00,남 비방할시간  당신이나 돌아 보시면 어쩔지 그런다 문통 찌레기  라도 던져 줄까요?
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,바라보면,2021-03-08 22:03:00,역대 최악의 제왕적 정치검사
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,중도,2021-03-08 22:57:00,"증도다...뢍교안 대타냐? 나는 홍즌표가 좋아보이던대..
한우믈만 파잖아.....힘당의  영원하누대선주자감.."
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,강감찬,2021-03-09 03:25:00,박정희 살아난줄~~아마도 조심스럽게 예견하는데  니들 등에 칼꽂은 넘은 니들 주변일것 같다.
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,한울,2021-03-08 19:22:00,검찰개혁은 시대를 거스를 수 없는 과제입니다
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,enswjs,2021-03-08 19:54:00,"""김종인 윤석렬 사전 교감 있었다""
안봐도 비디오.

3당 꾸린다고?   바로 국민의짐에 들어가는  건  너무 속보일테니까.

결국 야권 단일 후보를 노리는 수순인 거
펼범한 일반 국민은  윤짜장의 속셈을
다 알고 있다."
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,jinsa,2021-03-08 20:09:00,도데체 검찰개혁 검찰개혁 거리는데 어떻게 하는게 검찰개혁이냐?  검찰을 없애면 개혁이냐?  검찰개혁의 실체를 말해봐라!
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,빛나라,2021-03-08 21:19:00,"말같지  않는 소리 작작해라
검찰개혁이 제대로 뭔지나 알고 지꺼려라
무지랭이..정신차려라"
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,골밑은전쟁터다,2021-03-08 22:35:00,180석 무소불위나 개혁하시지
"[뉴스하이킥] ""김종인·윤석열 사전 교감 있었다, 선거 후 제3정당 꾸릴 듯""",2021-03-08 19:17:00,카리스,2021-03-09 06:29:00,"본인이 말하는검찰개혁은 뭘까?
답변바람"
