제목,날짜,작성일,작성자,댓글
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 15:56:00,jweh****,"ㅋㅋ 맘껏 즐기쇼..~~
검증들어가면 쭈~~욱 미끄러질테니.. ^^~"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 15:50:00,dothemath,"윤가에게 몰아주려고 초딩, 5세를 다 뺀거아냐.. 딱보면 답 나오지.. 뭘 이런거에 호들갑은"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 15:44:00,서민생활,"정말 이런 숫자가 나오다니.....
어찌된 일인가?
깡패가 인기가 가장 높다는 말인가?"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 14:54:00,시리우스,"이 분, 지지율 잘 관리해서 꼭 다음 대선에 국민의힘당 대통령후보로 나와 주시기를 간절히 바랍니다.
못다한 개혁과 아직도 산더미처럼 쌓여있는 적폐 청산을 위한 정권 재창출에 크나큰 기여를 해 주실 것입니다.
부인과 장모 관리 잘 하시기를 바랍니다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 14:41:00,독비얌,"대깨문들 아직 살만한가봐?
아직 대가리가 덜 깨졌나?ㅋ
비호감인 추씨가 윤씨 건드리니 폭삭망하지!
그러게 왜 건들여! ㅋ"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 14:34:00,지니얌,걍 웃지요.. ㅋ 윤씨 처와 장모는 요즘 입이 귀에 걸리겠네..
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 14:29:00,Harry Oh,"계속 거품타령 하면서 거품을 무는구나.
180석이 거품인것 모르지.
서울,부산은 민주당 박살.
조꽥이와 애미추가 조금더 씨부려대면
차이가 더 벌어질것이다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 14:16:00,박육환,이놈의 기레기들 지 멋대로
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 14:10:00,뿌잉뿌잉,"뭔 소리들 하셔!!!
다 잡은 대선판을 뒤집어 혼란스럽게 만든게 누군데?
그냥 차려진 밥상 먹기만 하면되는데, 그걸 왜 반찬 투정해서 못먹게될 위기를 자초하냐고!
100% 민주당 내에서의 경쟁구도인데 그걸 망쳐놓은게 누구냐고?
민주당은 뭔짓을 하던 무조건 지지에 상대방은 뭘해도 무조건 까고 보는 너희들 자신이 잖아!
가마니 쓰고 가만히 있는 사람을 정치판으로 몰아붙여서 값어치 높여준 인간들이 누군데?
아니 뭐만 하면 다 밀어붙여서 일을 그르치는 현재의 민주당과 그 지지자들이 잘못이잖아!
그냥 보면 보이는 한치 앞도 안보고 일을 추진해서 정치판에 나타나지 않았을 사람을 불러내냐?
자기들이 강제소환 시켜서 값어치 높여놓고 남탓하고 있네.
언제까지 너희 잘못은 바로 잡지 않고, 남탓만 하고 있을래?
그러니 보수꼴통들이 신나서 더 날뛰고, 친일 매국노 청산은 요원한 꿈이 돼 버렸지.
진보가 언제부터 이렇게 남탓만하는 꼴통들이었던 거냐?
결과만 보지말고 과정 좀 보라고 과정 좀... 문제점이 다 보이잖아.
왜, 천하의 하수들이나 하는 과정을 안살피는 거냐?
그러니 천날 만날 남탓만 하면서 요행을 바라고만 있지. 한심하네.
극진보 = 극보수 : 한치 앞의 수도 못내다 보고 다 차려진 밥상 엎는건 똑같다 똑 같애.
한번 지지했다고 무한한 지지만 하지말고, 옆으로 휘고 있으면 두드려라. 그래야 곧게 펴 진다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 14:07:00,김정호,"그렇게두 열나 띄워 주고 싶은거냐, 아니면 먹은게 체한거니"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 14:06:00,따따부따,"상식과 정의가 통하는 시대를 만들어야 한다.
정권을 위한 개혁이나 적폐청산은 전부 불의이고, 위장일 뿐이다.--ㅋㅋ"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 14:03:00,슈가트레인,현 대통령보다 윤총장이 지지율이 더 높네그려~ 이미 대한민국 국민들은 윤총장을 우리나라의 지도자라 생각하고 있다. 하루빨리 정권교체가 되어 문재앙이 감옥가길 학수고대 한다.
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 14:00:00,tm****,여론조작조사 쉐이들아~~ 뻥도 적당이 까라~~
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:57:00,참나무,"언론관리를 제대로 하지못한 문정권의 업보다 어중간하게 놔두니 멱살잡히고 만거다
개혁하려면 찍소리 못하게 하든가 아니면 적당히 당근 주면서 보낼놈을 보내버리든가 해야하는데
똑같이 언론개혁한다고하니 개나소나 언론이란 탈을 쓴것들이 자기 이익 안뺏기갓다구 저지롤발광이니
당할수밖에. 아무리 명분이 좋아도 저것들에게 휘둘리면 가버린다 그러면 제자리로 돌려놓기위해 얼마나 많은 대가를 치러야하나 이명박근혜가 부활하고 잇다"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:47:00,학근일월,"소리없는 다수의 민중은 메국반역망나니들 조중동 국짐 찰스 윤석열따위의 망종들 말작난 여론외곡에 가소로울뿐이다
보선이든 대선이든 결과를 지켜봐라 이나라 우리민족에게 간악한 이간질로 해악을끼쳐온 매국반역망종들의 허세가 얼마나 가소로운 짖인지 알게될거다"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:45:00,빛나라 대한민국,"거품이 걷히면 초라할 껄~
삼복 지절에 개 값도 아니고"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 14:42:00,독비얌,@빛나라 대한민국 지들이 오르면 거품 아니고? ㅋ 지들은 거품이라도 있어야지!
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:40:00,paper,저런 사람을 지지하다니. 이명박근혜 때의 고통을 잊고 무지몽매한 시민으로 살아갈려고 이리 애를 쓰는 국민이 이리도 많다는 사실에 통탄합니다.
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:38:00,긴도깡,친일이라더니 일본에집사놓고 독립군등쳐먹고 앵벌이시키고 북에퍼주고간텁질 하는 인간들이 민주당벌겅이들이다 벌겅이들은 한국인등쳐먹는인간들이다 지리산뻘치산본부 거제도포로수용소잔당소탕이 나라사는길이다
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:31:00,ssangc****,"웃음만 나온다 웃음만 개언론 졸 뛰우내
장담한다 윤멧돼지 대통령 선거나오자 마자 감옥갈것이이다"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:29:00,desi****,40프로 갖고 되겠냐? 그냥 100프로 해라 니들 맘대로 ㅎㅎ 100 프로 좋지? ㅋㅋ
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:27:00,윤상민,"우~~와...족겠다..40% ㅋㅋㅋㅋㅋㅋㅋ

짱깨집만 조사했나? 마이무라 지지율...ㅋㅋㅋ"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:23:00,풍림화산,대깨문들 믿기지않겠지만 이게 현실이다 니들도 다 투기로 한탕해먹었니?? 배아파 죽겠네.
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:29:00,ssangc****,@풍림화산 뭔 솔 뭔 솔 딱딱딱
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:23:00,choi bk,피바람소리에 다들 떨고 있냐? 아직 시작도 안했는데...ㅍㅎㅎㅎㅎ
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:22:00,풍림화산,윤석렬이라면 위선덩어리 오다리 아시타비교 문천지 교주보단 100 아니1000배 정의로울것 같다.
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:30:00,ssangc****,@풍림화산 ㅎㅎ 뭔솔 솔솔 딱딱
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:22:00,choi bk,내년 대선 벌써 피바람이 부네...달은 지고 있는데...사람에게 충성하지 마라. 알았냐? 나이 값들도 좀 하고...알았냐? ㅍㅎㅎㅎ
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:19:00,메롱보이,"만우절 거짓말도 정도껏 해야지 ㅋㅋㅋ

적합도?? 밀아야 방구야 ㅋ"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:18:00,우그리,"아직도 이정권을 지지하고있는 소위 대깨문 무리들,
저들 무뇌아들의 무조건적인 추종을 바라보면서,
상식있는 국민들은 비웃음과 함께 심히 우려되는 바다.
사이비 종교에 빠져
이성을 잃은 불쌍한 인간말종이 따로 없는 것 같다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:17:00,비온후엔,어처구니 없어서 웃음도 안나오네
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:16:00,ks****,광끌이네 돈것같아
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:15:00,황태자의 꿈,"이런것도 여론조사랍시고?
검증되고 어느정도 확실성있게 한 게 여론조사지?
장모,에편네,자기편은 제외한 수사지휘를 한 작자가 무슨 대통?
비리혐의 밝혀지면 사법처리 될 종자다.
이런 여론조사라면 영부인의 품위는 시궁창된다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:08:00,빌리죠2018,"뭐 이런걸 자꾸 기사로 쓰냐.짜증나게. 구독 취소해 버린다.;;;
정치가 지들 패거리끼리 한몫 챙기는거라면, 차라리 양은이파 두목, 조양은을 대통령으로 뽑아라.
윤석력이보다.. 훨씬 선이 명확하잖아.
이도 저도 아니 동네 양아치을 자꾸 올려서 조중동은 뭘 하고싶은지 알겠는데.
웃기지 마라. 집에 있는 개가 웃겠다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:17:00,비온후엔,@빌리죠2018 진작에 구독 취소하셨어야죠
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:06:00,풍림화산,반쪽뇌 우동사리들은 뭔생각을할까? 어차피 반쪽뿐이 생각을 못하니 논개 뒤를 따르거라.
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:02:00,로또,쫌 말이 되는 소리를 해라 조중동에 경도 포함이고만
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:01:00,고마저찌,"이나라를 통째로 도둑질했던 도적떼언론, 도둑떼정당 그리고 그 도둑집단에서 싸는 도둑놈 똥을 얻어 처먹은
무리들이 이나라를 또다시 망국으로 몰아가려는 의도가 드러나고 있다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:47:00,지름길,"ㅍㅎㅎ 그래 꼭 출마해라....
3일만에 현타 올거다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:40:00,스티브,윤석열 빨리 나와라.찍어줄께
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:02:00,고마저찌,@스티브 사깃꾼 장모는 어쩌고?
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:48:00,지름길,@스티브 스티븅???
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:37:00,구만리,이조사를 맷돼지는 믿겠지.미련하게시리.누구꼴 나겠구나.전부 허상인것을 착각은.병신..
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:37:00,으니,"윤석열씨 지지율에 북치며 춤추면서 신문입구에 대문짝만하게 걸어놓으며 윤바라기하는 신문은 오로지 경향이로세.
조ㆍ중ㆍ동보다 비교우위를 점한 경향에 박수를ㅉㅉ"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:20:00,하이에나,"국민 여러분! 선거철 여론조사 절대로 믿지 마십시요!
조사기관에 조작이 있을뿐입니다?"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:03:00,고마저찌,"@하이에나 당연지사~~
누가 믿겠어요? 도둑놈들의 선동을~~"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:18:00,달려달려,"이런거 하나도 믿을게 못된다. 외골수가 대통령이 되면 독재된다.
다음 대통령은 다시 경제 대통령이 되야한다. 어려운 서민경제를 해결할 대통령이 나와주길~"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:49:00,지름길,"@달려달려 다시 경제 대통령이라굽쇼??? 제 2의 이맹박???? @.,@"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:04:00,고마저찌,@지름길 도둑놈을 또한마리 내세우려고? 또 탄핵 또 교도소~~
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:12:00,달마,"윤석열이가 대통령 감인가?
검찰개혁 반대,선택적 수사,제식구 감싸기 끝판왕이?
40% 지지하는 사람들은 정신차리셔야 할 듯....ㅉㅉㅉ"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:06:00,chong,미친 세상에 미친놈에게 대통령을.........
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:06:00,김연환,모녀사기단 사건의 배후는 수사를 안하는 건희? ㅌ
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:59:00,마루,서민맘 건들여서 촛불로 정권잡고...듣보잡들 낙하산이나 태우고....좌우 모두 썩은이 태반이상이니..그동안 앞만고보 청소에는 게을럿다.....적임자는 윤석열...이참에 청소한번 제대로 해서 쓰레기들 치우자~~
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:51:00,지름길,"@마루 쟤는 지가 치우고 싶은것만 치워요~
절대 자기 방 청소, 마당 청소는 절대 안합니다.
일명 '선택적 청소' ㅋ"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:55:00,크로노다임,"저도 참 궁금한데... 윤석열씨~ 꼭 대권에 도전해주세요.
뭘 믿고 이리 광오한 행보를 이으시는지, 또 과연 무슨 공약으로 민생을 돌보시겠다고 하시는지 꼭 듣고 싶어요.
지금 검찰조직 챙기는 거 처럼... 아주 현실적이고 절대적인 공약을 제시하신다면야 모를까,
여하간 이유없이 까드리고 싶진 않네요.
무척 기대가 되고 재미있을 거 같네요.
다만... 권력의 뒷구멍을 햟아대던 이전모습과 크게 다를 바 없다면 그 세치 혓바닥을 뜨겁게 해드리지요."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:01:00,dubs,@크로노다임 넌 참 불쌍한 정신병자다. 4년 넘게 그렇게 당하고도 또 당하고 싶냐. 얼마나 쇠뇌를 당하면 너같이 돼냐?
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:07:00,고마저찌,@dubs 너같이 공화당 강도정권부터 쇄뇌된 머리통보다 훨 나은분 아니니?
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:56:00,지름길,"@dubs 반샤~~~~ !!!! ㅋㅋ
거울 좀 봐요 병자님."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:49:00,안티,"윤석열 지지율 40% 눈녹듯 사라지는 방법 알려줄게.
친문실세들 전부 검찰 조사 받고 사모펀드범죄자들이랑 선거개입범죄자들 다 감옥 보내면
윤석열 지지자 전부 사라진다. 하지만 그렇게 하긴 싫지? ㅋㅋㅋ
전부 감옥가면 문재인 주변에 남는 놈이 있어야 말이지. 본인 포함해서 말이다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:49:00,hijoker****,"털보 김어준이란 새끼의 폐해가 극에 달하는군.
민주주의 적 이 새끼는 반드시 빵에 쳐넣어야 한다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:13:00,고마저찌,"@hijoker**** 폐해?
그 뜻이나 알고 쓰는건가?
국민의 짐을 바로 폐해라고 알면 되는거고~~
왜 탄핵을 당했는지도 좀 공부해라~~"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:59:00,지름길,"@hijoker**** 님 입으로 민주주의를 말하다니요~~~ 허걱입니다.
님이 민주주의 적이란 생각은 한번도 안해봤죠?
하긴, 민주주의의 뜻을 모르니 생각은 해봤겠습니까만... ㅉㅉ"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:56:00,크로노다임,@hijoker**** 뭔 소린지...
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:49:00,hijoker****,"@크로노다임 털보가 리얼조작미터와 썸타다가 그 조작이 들통나니 이젠 이런 여론사와 손을 잡고 또 그 짓을 계속한다는 의혹이 크다는 것이다.
듣보잡 이런 여론조사 대표라는 놈 역시 털보와 보통 관계가 아닐 것이다.
솔직히 LH건과 대통령이 무슨 연관이 있다는 겐가???"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:23:00,하이에나,@크로노다임 개소리 지요!!
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:47:00,이개념,개를 상대로 여론조사하니 당연히 개를 좋아하지...ㅋㅋㅋ
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:44:00,Baekdu Pig,"그동안 사람의 탈을 쓴 남쪽정부 개들이 나라를 개판 만든것에 대한 항거의 뜻으로,
대한민국 사람들이 오죽하면 윤석열을 반열 위에 올려 놨겠는가?
1년 남았다. 남쪽정부와 개들이 사라질 날. 그리고,
부디 건전하고 상식이 판치는 나라, 대한민국 다시 찾아 와주길 희망한다."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:01:00,지름길,"@Baekdu Pig ID하고는 ㅉㅉㅉ
수준미달~"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:23:00,하이에나,@Baekdu Pig 이놈! 간첩인가?
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:43:00,계림,"자유 민주주의란 용어에 속아서 멍든 나라, 국민이 대한민국이다. 군사 독재자들이 좋아하던 용어 자유 민주주의..
또 사용하는 자 누구?....."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:42:00,hng****,그래 기왕 이렇게 된 것 검찰독재도 한번 겪어보자.
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:40:00,dothemath,얘네들은 꼭 초딩이랑 5세 훈이는 빼드라.. 참 유난해
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:35:00,지구보안관,윤짜장을 대통령 만들어 대한검찰공화국 망하고 나라를 새로 세워야하나?????
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:31:00,w****,이럴 줄 알았다. 내 주위에는 온통 윤석열이다.. 국민의 힘으로 곧 들어가겠지. 이 정부와 민주당을 단죄해달라는 국민의 뜻이다. 1년 남짓 남았으면 게임끝이다. 재명이 봐라.. 이제 곧 10프로 언저리로 떨어지겠구만...ㅋㅋ
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:41:00,새샘거리,@w**** 이놈은 이명박ㄹ냇절 못잊어하는 수구파군
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:52:00,w****,@새샘거리 이 자식은 정신 못차리는 좌익이군...
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:27:00,eun****,이런 여론 조작 하는거 보는것도 지겹다. 내 주변에 윤석열 좋아 하는 사람거의 없다. 보수 35% 지지율 만으로 대통령이될 가능성은 0.01%. 윤석열이 대통령 되면 검찰 공화국이 될거고 윤석열 독재가 시작되는대 좋아할 사람이 몇이나 될까
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:25:00,빨간망토,석렬이가 대통령이 되야 검찰비리가 덮이지?
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:23:00,아브라함,"똥개도 복날에 값이 오르지 ~
여주까지 쫓겨난 인간을 건져주었더니, 주인을 무는 싸가지 없는 개를 누가 좋아할까?
요즘 부동산 문제 반감으로 똥개에 값을 쳐주지만,
마음이 안정되면, 똥개는 별로 값이 안나갈껄~"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 18:14:00,silverg****,"@아브라함 그럼 거둬준 주인이 앞으로 역할 잘 하라고 했고, 그 주인의 세력이 잘못을 했는데 놔둬야됨? 이렇게 내로남불 니편내편 따지니까 개돼지 대깨문소리 듣는 거임 ^_^ 수준 뻔히 보인다 아마 ㅈㄴ도 많이 낮을 듯 ^_^"
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 13:21:00,정의와 공정,"@아브라함 독재정권에서 개.돼지 취급받던 7.80 노인들과 아무것도 모르는 줌마들에게
물어본들 뻔하지...개언론들 가짜뉴스에 놀아난 등병신들도 뻔하지...
사기 개검 윤썩열을 40% 지지하는 얼라들 그렇게 사니 마음은 편해 살만 찌겠네."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 12:31:00,로이윌리엄,"@아브라함 석열이 같은 한낱 양아치 조폭 두목같은 넘이 지지율 1위라니..지나가던 똥개들과 염소들이 웃을 노릇이다.
그나저나 여론조사 응답률은 잘해야 5% 정도인데, 그나마도 응답하는 건 골빈 틀딱들이니 그딴 걸 여론이라고 할 수 있나?
암튼 주제파악도 못하는 머저리 석열이가 저런 거로 우쭐해서 진짜로 대선에 나설 가능성도 있는데, 대환영이다.
고생만 잔뜩 하고 참담하게 꺼꾸러지는 꼬라지를 보고 싶다.
인간의 기본이 안된 놈이 참..ㅉㅉ."
윤석열 지지율 40% 육박···이재명·이낙연 2~3위 추격,2021-03-22 11:10:00,2021-03-22 11:23:00,nks0113,인간소인배 찌질이들 나겨니 재명이 둘이 합동공격해도 대인배 석열이 꽁무니도 못쫒아오는구나
정세균 “미국이 백신 금수조치? 깡패들이나 하는 짓···우리가 구경만 하겠나”,2021-04-23 11:33:00,2021-05-04 14:46:00,김민규,세상에 빛이되었누
정세균 “미국이 백신 금수조치? 깡패들이나 하는 짓···우리가 구경만 하겠나”,2021-04-23 11:33:00,2021-04-25 12:17:00,bestm****,총리일때 말하지...
정세균 “미국이 백신 금수조치? 깡패들이나 하는 짓···우리가 구경만 하겠나”,2021-04-23 11:33:00,2021-04-25 09:27:00,비봉산,"이런사람이 대권도전한다는
그릇된 욕망에 취하여
국민의 생명은 무엇이중요한디??
하고 염병할때, 트럼프는
블도저같은 발전과 투철한 사명감
으로 일사천리 진행하는
이더십을 실천했다
그분의 잘못과 잘한일은
구분되지만,
적어도 현재의 정부나 민주당처럼
내로남불은 아니했다"
정세균 “미국이 백신 금수조치? 깡패들이나 하는 짓···우리가 구경만 하겠나”,2021-04-23 11:33:00,2021-04-25 08:45:00,부산싸람입니당,그러게 진작에 백신 자체개발을하던지 못하겠음 진작에. 계약을 하던지. 니네가 잘못해놓고 남탓하냐
정세균 “미국이 백신 금수조치? 깡패들이나 하는 짓···우리가 구경만 하겠나”,2021-04-23 11:33:00,2021-04-26 19:28:00,스티플,@부산싸람입니당 미국을 욕해라~
정세균 “미국이 백신 금수조치? 깡패들이나 하는 짓···우리가 구경만 하겠나”,2021-04-23 11:33:00,2021-04-25 08:23:00,Worldwide,"깡패에게 목숨 거는 나라는 꼬붕인가요 양아치인가요 넝마주이인가요.
세균아
니가 기모란 자리에 가서 코로나 세균좀 박멸하면 안되겠니?"
정세균 “미국이 백신 금수조치? 깡패들이나 하는 짓···우리가 구경만 하겠나”,2021-04-23 11:33:00,2021-04-25 08:20:00,Worldwide,깡패니 조폭이니 하는 말은 문대통넘이 장악하고 있는 청와대 범죄소굴에 딱이다.
정세균 “미국이 백신 금수조치? 깡패들이나 하는 짓···우리가 구경만 하겠나”,2021-04-23 11:33:00,2021-04-24 19:16:00,redn****,하나는 틀림 백신 계약확보가 늦음
정세균 “미국이 백신 금수조치? 깡패들이나 하는 짓···우리가 구경만 하겠나”,2021-04-23 11:33:00,2021-04-24 14:49:00,김성진,미국의 생각에서 우리의 순위가 밀렸다고 미국이 깡패라고 말 할 수는 없다고 생각합니다. 그렇게 생각하며 살아 온 우리가 바보가 아닐가 생각 해 봅니다.
정세균 “미국이 백신 금수조치? 깡패들이나 하는 짓···우리가 구경만 하겠나”,2021-04-23 11:33:00,2021-04-24 14:00:00,dj635****,구경만하고 있겠냐고요? 그냥 구경만하는게 나을지도 몰라. 무능한것들이 부지런떨면 이건나라냐?가 된다.
정세균 “미국이 백신 금수조치? 깡패들이나 하는 짓···우리가 구경만 하겠나”,2021-04-23 11:33:00,2021-04-24 12:53:00,구봉산곰,세균이 세균처럼 행동하네.
정세균 “미국이 백신 금수조치? 깡패들이나 하는 짓···우리가 구경만 하겠나”,2021-04-23 11:33:00,2021-04-24 12:03:00,pph,재인아 그렇게도 무능하다면 어서 빨리 부엉이 바위로 달려가라.
