제목,날짜,작성일,작성자,댓글
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-07 07:32:00,yep,다 필요없다 목표는 문재인
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-07 06:04:00,좋은 하루,"촛불세력은 공정과 정의를 잃은 지 오래이고 악취는 한반도를 덮고도 남는다
대한민국 5년은 너무 길다
미국은 4년 만에 바꿨다
우리도 이제 또 바꾸면서 발전해야 한다
그것이 민주주의 라는 것이다

이제는 좌도 싫고 우도 싫다
중도파 윤석열 전 검찰총장이 대세 입니다
충청권 출신 대통령으로 응원 합니다"
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-07 00:42:00,별들의 도시,"국민의 힘 당은 김현미 추미애 윤미향 손혜원 이들에게
비래대표 1 2 3 4 주어야 한다
그리고
명절에는 박원순 과 오거돈 가정에 사과 한짝이라도
선물해야 할것이다
배은 망덕하면 안된다"
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-08 00:21:00,별들의 도시,"@별들의 도시 국민의 현명하신 권고에 따라 국민의힘당 비래대표 순위를 정정합니다
1 조구기 2김핸미 3추미해 4윤미양 5손해운"
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-07 01:49:00,Harry Oh,"@별들의 도시 틀렸습니다.
조국이가 단연 1등 아닌가요?
다시 정리해서 발표해주세요"
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-07 00:27:00,kjchlkjchl,"서울이고 부산이고 국정농단 적폐세력이 다시 등장하는 일은
없을 것이다. 국민이 찌라시 언론이 만들어낸 허상에 속지 않고
경각심을 갖고 모두 투표장에 나가면 민주주의는 승리 할 것이다."
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-07 02:19:00,evoldas,@kjchlkjchl 그러다 그 민주주의 세력이 중국에 경제 다 털려서 결국 나라가 망해 갈거 같아요
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-07 00:20:00,별들의 도시,"세금이라는것 잘못건들면 그 권력은 쪽박 차는것이다
특히 다른사람돈 빼앗아 마치 자기돈처럼 선심쓰는 행위는
아주 위험하다
받은 쪽은금방 잊혀지나
빼았긴쪽은 영원히 잊지않는다
부동산도 그렇다
대중과 의 싸움
시간과의 싸움
절대 이길 장사 없다"
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-07 00:47:00,우슬초,@별들의 도시 4대강 사업은 알고 있겠지? 천문학적 세금이 MB때 이루어 졌는데 난 받은것도 없어 금방 잊혀지지도 안될 뿐더러 아직도 내 금쪽 같은 세금 4대강에 쏟아 붓고 있다! 이제는 코로나로 힘에 붙인다 그러니 적게나마 보상 받아야 겠다!
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-07 00:19:00,Moonga뻑,"오세훈 박형준에게 투표 안허면 나라 망하니껜 투표들 헙시다.
서울과 부산을 뻘갱이 주사파들에게서 해방시켜 해방구를 맹글어야제."
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-07 10:15:00,고마저찌,@Moonga뻑 탄핵집단을 어케 믿는대?
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-06 23:48:00,박동운,"페라가모 신발 삽니다.
당근마켓에서"
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-07 09:23:00,돌방랑객,"@박동운 하얀색이 며칠만에 까만색으로 둔갑하는 """"로퍼""""입니까?.
털보공작소에서 유통시킨 ?
털보공작소에 문의 해 보세요
당근마켓 말고
ㅎㅎㅎㅎㅎㅎㅎㅎㅎ"
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-06 23:07:00,cha,"저자들이 왜 후보를 내세웠나? 성추행자를 정당화시키는가?
좌빨들이 정권을 잡을려고 온갖 흑색선동으로 없는 말도 만든다.
김대업을 보라.
정치를 위한 것, 나라를 위한 것이 아니라, 폭력 독재국가로 가자는 것이다.

일단 정권을 잡으면 죄 없는 사람도 감방에 가두는것이 저들을 DNA 이다.

가장 깨끗한 체 하지만 뒤로가서는 위안부 삐 빨아먹고
문서조작해서 자녀를 상주고, 대학/원 입학시키고
신내림 받아 공문서 지우고
탈북민의 눈을 감기고 뒤로 포승줄로 묶어 사지로 보내고
쓰레기들에 의해 여비서 성추행
심지어 일본에다 아파트를 사놓고

뇌물 받은 것이 들통나면 노무현 노회찬 같이 자살해서 ""열사""로 둔갑시키는 자들이다,
인간되기가 글러먹은 저열동물들이다."
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-06 22:36:00,김용진,어이가 없네.. 담 대통령은 윤석렬? 홍준표? 그럼 누구...
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-06 22:30:00,Harry Oh,"경향조차 민주당의 참패를 예언.
대선가도에 영향을 줄것이라고..
내 한마디 조언을 귀담아 들으면 민주당이
희망이 없는것이 아니다.
조국이와 추미애만 입닥치고 있으면 가능성이 있다. 누가 윤석렬이를 대선후보 반열에 올려 놓았는가를 생각하라.
윤석렬의 대선 출마 가능성을 가지고 왈가왈부 하는것은 시간낭비이다.
이번에 국민여론을 들어보면 개인 네가티브 전술은 이제 안먹히고 국민은 이에 피곤함을 느낀다. 조건반사적으로 무시해
버린다. 이번 보선 결과 가지고 또 지지리궁상 처럼 내곡동이 어쩌구 동태탕이 어쩌구 하면 윤의 지지율은 또다시 상승한다
깨끗이 결과에 승복하고 축하해 주고 새로운 그림을 그려라.
난 문통을 안좋아 하지면 멋있는 사나이 노무현은 좋아한다.
민주당은 꼭 기억해두길 바란다."
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-07 10:13:00,고마저찌,@Harry Oh 너도 거짓말쟁이놈~~` 절대로 믿을수없는 거짓말쟁이들.
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-06 22:08:00,요즘신나,"시민을 위해 일하겠다고 출마를 했으면 자신의 장점을 어필하여 선거권자의 선택을 받으면 되지, 상대방 약점만을 물고 늘어져서 당선되겠다고?, 서울시민을 dOOG조국 말대로 개천의 붕어 개구리로 보이나 ㅉㅉㅉ"
"여 ‘전면 쇄신이냐’, 야권 ‘재편이냐’…대선 1년 앞 격랑 인다",2021-04-06 21:10:00,2021-04-07 10:19:00,반가운이,"@요즘신나 주댕이 열면 거짓말만 하는 놈은
아무렇지도 않단 말이지.
그게 니가 말하는 정의란 말이야? 에라이~~~"
‘범친문’ 송영길 당선에 여 잠룡들 셈법 복잡,2021-05-02 21:05:00,2021-05-03 20:11:00,김성진,친문으로 뭉치면 뭉칠수록 국민들은 민주당을 떠나리라 확신합니다. 파벌 없이 조용히 원칙대로 문제를 해결하는 길 만이 국민들에게 박수를 받을 수 있다고 생각합니다.
‘범친문’ 송영길 당선에 여 잠룡들 셈법 복잡,2021-05-02 21:05:00,2021-05-02 22:12:00,김성진,"대다수 국민들은 강력한 개혁을 바라고 있습니다. 180석이란 의석을 만들어 주었는데 확실하게 개혁한 것이 무엇이 있습니까? 앞으로 대선 전까지 지금 아니면 개혁하기 어려운 개혁들을 얼마나 성사시키느냐에 따라 민주당의 앞날이 바뀌리라 확신합니다. 그리고 한 가지 덧붙인다면 부동산 문제입니다. 집 없는 20,30대 청년들이 마음 놓고 살 수 있는 임대주택을 마련해 주면 문제는 해결됩니다. 그 두 가지만 해결하면 재집권은 확실합니다."
"[이기수 칼럼]대선 리셋, ‘선거 공식’이 깨졌다",2021-04-13 03:00:00,2021-04-13 23:15:00,even,정신차리고 제대로된 정치를 하는 정당이 나오길 바란다!!
“당내 세력 모으자” 움직이는 친이재명계 의원들,2021-04-28 20:57:00,2021-04-29 12:29:00,Moonga뻑,"쌀 한가마니 모아서 느그들이 김부선씨에게 전해줘라
옆에 누워서 멀 혔는지 모르겄지만
이재명 총각 공짜 넘 좋아허면 되겄어
친족 헌티는개쌍.욕에 10은 공짜.
아따 먼 대통령 후보가 쬐까 지저분혀?"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-04-01 05:15:00,Harry Oh,"윤석렬이는 조용한데 민주잡당에서 별잡소리를 양산하고 있다.
윤석렬이를 이기는 방법이 없는것은 아니다. 조국이와 추미애가 동반자살을 하면 가능성이 있다.
시도해 볼만 하지 않은가?"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-31 12:14:00,lak,"윤짜장
참으로 천박스러운 자식이다
저런 양아치가 검찰총장이었다니
문재인의 최대 실수다"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-31 01:23:00,집주인,"앵무새처럼 문통 말만 따라하다가, 40% 에서 11%로! 이젠 지지율3위!"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-31 01:20:00,집주인,"도쿄댁과 김영춘 둘 다 선거에서 패하면, 이낙연이 상임선대위원장이니까 책임지고 추행당 대권후보에서 물러나야하네! 이게 이재명의 노림수야. 그러니까 이낙연이는 하수지."
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 22:29:00,촌놈,이 정권이 얼마나 개판이었으면 헌법 정신 한마디에 국민들이 뿅 갔을까? 만져당 놈들은 자기 반성부터 해라. 헛소리 공장 가동도 멈추고..
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 21:50:00,황소,"사실의 확인 없이 추측만으로 중요한 말씀을 하시는 것이 과연 여당의 대표로서 적절한가? ""냄새가 난""라고 한 김어준의 말과 계열이 같아보인다. 뭔가 궁색해 보이는 딱한 모습일 뿐이다."
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 21:29:00,서동이,"앗 환자 또 나오셨네, 니들만 정치하니 ,"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 18:37:00,하늘,"누군가?
아직도 몰라?

그 누군가는 자유대한민국의
개돼지가 아닌 애국 국민이다..

좀 이제 정리하고 풍수나보려 댕겨라"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 17:09:00,OraOra,이 정권 사람들은 맨날 음모론이야.
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 16:50:00,그러게,"모든일에는 계획과 준비가 제일 우선인데
진흙 반죽처럼 주무르다 불리하면 자기들 입맛에 맞계 법 고처가며 정치하는 집단 보다
천만배 낫지 안을까"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 16:45:00,비익조,이 H R 스키 눈깔좀봐라 ! 벌개가지고 C 8 ! ㅉㅉㅉㅉㅉ
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 16:39:00,필테크,"유치원생보다도 못한 애들도 대통령하는데 ㅋㅋㅋㅋ 검찰의 총수 정도면 가능한거 아니냐?
거기다 나라팔아먹는 것들과는 검찰이 상극이니 딱이지"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 16:35:00,리얼조작미터,"계산된 행보를 하면 안되는 건가요?
무슨 개소리를....참나원...
자신도 전부 계산된 행동을 하면서....남은 안되?
역시 내로남불~ 엄지 척!!"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 16:11:00,shin****,이 사람은 이제 대권을 포기한듯...능력도 안되고 지지기반도 없고...
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 16:09:00,밝은 미래,부산에서 다 지지도가 많이 올라가고 있습니다~~~~~~~~~~~~ 희망은 이낙연 !!!
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 16:36:00,리얼조작미터,"@밝은 미래 아직도......이런 국민이 있구나...푸하하...
성추행 보권선거....잘 찍으세요~"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 16:05:00,백두,눈이 맑아 보이지 않는다
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 16:04:00,바른말,이낙연 님 같으신 분이 나라를 이끌어야 다 아시면서도 점잖게 표현하시고 있는 것 국민들이 알아야 ~~
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 16:04:00,noa****,그래서?
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 16:03:00,마이웨이,나견아 깜도 않되니 남의 트집을 잡는 물건이 대권? 지나가는 견공이 웃겠다.
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 16:03:00,바른말,"시중 소문에 홍## 언론사 주인, 삼# 홍여사 및 줄*의 결탁..... 관상쟁이 심야 면접 등 참 재미난 이야기들 ~~~~~"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 15:46:00,lordo****,이낙연이 김어준의 사주를 받고 음모론을 퍼뜨리고 앉았네 ㅎㅎㅎ
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 15:43:00,guswjd33****,그래 윤석열 대통령님 ~!!!!!!!!! 제발 대통령 좀 대줘요 !!!! ㅠㅠㅠㅠ 뽑아 드릴게
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 15:24:00,sjqtr,"민주당 쩌리들 , 방귀냄새 난다고 고함쳐 대면서 지는 그 사이에 똥싸 놓는 꼴이다."
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 15:14:00,졸린백구,대선후보로 지지율1위 좋지. 좋은일인데 주변인물이 누가 있나? 대통령 된다고 가정하더라도 믿을만한 인물이 누가 있을까? 검찰시절 대리고 일하던 검사들? 그걸로 국정운영이 될려나? 지금 문통도 정권 엉망된게 본인보다 등용한 주변인물들이 개판이라서 더 심한거 아닌가?
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 14:56:00,alxl****,미쿡 에는 제 1의 트럼프가 있어면 우리나라에도 제2의 트럼프가..안나온다는 보장못함...걱정된다 앞으로 나라가 어디로갈지.. 올고 그름을 바로 보지않고 무조건적인 사상을 가지고 간다면.제2의 트럼프가 나올수 있다는걸 외 모를가....
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 14:51:00,CASSANDRA,"윤석렬이를 별을 만들겠다고 하는 자는 ""닭 쫓던 개 지붕 쳐다보는 격""이며..
윤석렬이를 잘 이용하는 자는 별이 될 것이다..."
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 14:30:00,지니얌,윤씨 뒤에는 삼성이 있지요.. 중앙지검장때 삼성 봐주기 수사하면서 눈도장 찍고 삼성에선 대통령 만들기에 공들이고 있고만.
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 16:06:00,마이웨이,"@지니얌 삼성?(이재명, 이나견, 정세균) 윤석열보다 뒤에 있잖아!"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 15:26:00,sjqtr,@지니얌 그런데 맹장에 터져서 복막염에 창자까지 자르는 수술 하냐? 두번만 봐주면 ㅇ재용 죽겄구나야.
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 13:55:00,hunter****,윤석열이 무섭긴 무섭나보다... 하긴 모르는게 없을테니.. 문은 봐주기로하고 민주당은 다 어디로가야된다는 이야기가 돌던데.....
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 13:39:00,sjqtr,"지 형제, 지 아들은 낙연이 계산했나?"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 13:39:00,프라하,방가방가의 사주를 받는 듯....
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 13:30:00,풍림화산,그럼 윤총장이 막무가내 좌충우돌하는 꼴통좌파 추미애급으로 보이냐? 그리고 너도 계산된 말과 행동을 하잖아? 문제는 니들은 니들끼리만의 리그고 그런 아시타비 꼴통좌파에 질린 국민들은 그어떤것도 지들유리한대로 해석하고 손바닦뒤집듯 언제든 뒤집는 니들같은 건달정치꾼들에 혐오를 느껴 윤총장같은 사람을 대안으로 찿는거다
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 14:02:00,hunter****,@풍림화산 추미애 노무현 영정앞에서 울고불고... 완전 뜨악..... 권력에 미치면 저리도 되는구나....
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 14:00:00,hunter****,@풍림화산 추미애 좌파아님.... 노무현 탄핵주도하고 꼬마민주당 창당하고 열린우리당 개거품물고 까고다닌여자임. 문이 그약점때메 법무장관 등용.지은죄가 있어 미친듯이 날뛸것알고 씀. 그러나.... 민폐만 끼치고 팀킬하고있음.....지금 문이 속으로 부글부글할듯..
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 13:56:00,hunter****,@풍림화산 윤총장 지지이유. 민주당이고 국민의힘이고 모두다 쳐넣어버렸음 좋겠다.. 이게 국민들 심정인거 같은데.
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 13:52:00,lhj****,@풍림화산 윤총장을 대안으로 여기는 사람도 참 안목 없다
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 13:23:00,풍림화산,"꼴통좌파 니들이 김상조,조구기,추미애같이 청와대,정권의 권력에 앉아 아시타비의 끝판왕이 뭔지를 몸소 보여주니 진혜원같은 달창 정치검찰을 제외한 일반국민은 윤총장에 열열한 지지를 보내는것이다. 최소한 국민을 기만하는 야비한짓거리는 안할사람으로 보인다. 니들이 이런상황을 만들어놓고 뭔딴소리야. 아니면 정의 공정을 바로세울 윤총장에 대적할만한 인물을 만들어 내던가"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 13:19:00,sanbon****,넌 입다물고 조용히 있어! 남이야 출마하든 말든 니가 무슨상관????별 그지같은 넘이 G~랄이야. G~랄이.....
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 16:04:00,lhj****,@sanbon**** 너나 입닥쳐. 말 죤네 함부로 지껄이네
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 13:16:00,김용운,"민주당의 오만과독주는=급기야,윤석열을 소환하고,각종,부동산 적폐로 허둥지둥하는 사이-그나마 코로나 방역으로 쌓아올린 실적마져-까먹게 생겨으니~~아! 당장은 4월7일 재보선이 걱정돼고..그다음 내년 대선까지 걱정이네!!!!!"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 13:13:00,돼지,윤석렬 인기는 본인들이 올려놓고.
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 13:13:00,겨울모자,"인성이 안된 이재명 보다 이낙연 당신이 조금 괜찮긴 하다
하지만 문재인 시중 드는게 점점 지지율 까먹게 될텐데 이낙연씨 탈 문재인 해서 지지율 높이세요
윤석열이 대통령돼도 당신은 비리 정치인으로 몰릴것 같지는 않습니다.
민심은 돌아섰고 내년 대선은 윤석열 대통령이니 탈 문재인해서 6년후를 노려보세요"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 12:58:00,김성진,윤석열이 두렵습니까? 미래를 생각하며 확실한 정치 행보가 필요했었다고 생각하는 것이겠지요?
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 13:54:00,lhj****,@김성진 하나도 안두려워. 가족이 불법이 많아 링위에 오르면 난도질 당함
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 12:33:00,지구보안관,조중동 기레기들이~~~
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 12:27:00,dor****,이나견씨......당신의 중저음 목소리는 정말 소름끼친다...생각만 해도.....
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 12:13:00,롱다리,한대앉아서 뭐 응달걱정까지~~
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 12:12:00,tkdw****,대권주자가 계산하고 움직여야 당연한거 아닌가? 이걸 트집이라고 잡나요? 이나겹씨
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 16:06:00,lhj****,@tkdw**** 알려줘도 쥐 ral
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 12:02:00,CASSANDRA,"이낙연이는 친문들에게 꼬리치다 지지율 급강하하니...
이제는 횡설수설 하네...
맛이 갔다는 증조야..."
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 11:50:00,마루,낙연이 형아야~~ 대선은 기웃도 대지말고...국개나 한번더 노려봐바....라도땅은 무조건되니
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 11:49:00,oo****,윤석열이 이낙연보다 머리가 나빠서 누군가 계산해줘야 움직인다고 생각합니까?
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 11:41:00,안티,"사모펀드 범죄집단 옵티머스에게 돈을 받았는데
누군가 계산한 듯 비서가 뒤집어쓰고 자살해
빠져나간 놈이 할 말은 아니지 않니?"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 11:38:00,도랑,"왜 윤석열이 정치판에 뛰어 드는걸 민주당과 청와대는 한결 같이 두려워 하는가
윤석열이 가지고있는 저들의 죄상에 대한 정보가 핵폭탄 이상가는 메가톤 급이라 두려운 것인가
국민은 저들의 좌상에 대해 알권리가 있다 윤석열이 정치판에 뛰어 들어 공포에 떠는 죄인들의
경악하는 모습을 보고싶다 국민을 기만 이용하는것이 죄중에 세상 제일 큰 죄라는것을
어떤 정권이든 인식할수있게 윤석열이 크게 한번 터트리길 바라고 기대해보겠다"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 11:37:00,로이윌리엄,"윤두사미..정확한 표현이다.
비상식과 불공정으로 검찰권을 행사하던 놈이 입만 열면 상식과 정의를 주절대고 있으니 똥개들도 웃을 노릇이다.
장모, 여편네, 똥훈이, 나베 사건 등등 아주 상식적이고 정의롭게 처리했지? 웃기는 놈..
그런 놈을 대권 재목으로 생각하는 골빈 것들이 적지 않으니 코미디가 따로 없지 않은가 말이다.ㅉㅉ."
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 16:08:00,마이웨이,이 댓글은 작성자 또는 관리자에 의해 삭제된 댓글입니다.
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 16:08:00,마이웨이,@삭제된 댓글입니다 급하긴 급하군. 뒤 떨어진것 아는것 보니... 한번 흘러간 물은......
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 11:38:00,로이윌리엄,@삭제된 댓글입니다 언능 병원에나 가보거라.
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 11:07:00,열이,"누군가가 계산하고안하고가 아니라
윤석렬이 여권 이해찬 추미애 문재인이가 자기편이 아니라고 죽일려고 달려들어도
사방에서 벌떼같이 달려드는 처음 맞는고립무원의 상황에서도
뱃심있게 과하지도 부족하지도않게 할말해가며 헤쳐지나온 과정을 보라
공적 정보 도둑질은 망국의 범죄, 반격의 출발점 등 그만의 언사를 보라"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 11:00:00,nbv,"땅투기
집투기
빈부격차
극우의
원조들의
정권부활에
2~30 와 늙은이들이 날뛰고 있으니
관연 니들에게 그렇게 좋은날 오나 볼것이다"
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 10:59:00,CASSANDRA,"윤석렬이 정치적 부담 땜에 ... 대선 레이스 끝까지 가기는 힘들거 같다..
부정부패하고 비리한 문재인정권 교체에 일익하는게 윤석렬이의 사명이다..
새로운 정권 교체에 일익을 해주면 땡큐한거지...
꿩 잡는게 매여..."
"이낙연 “윤석열, 누군가 계산한 듯한 행보가···”",2021-03-30 10:34:00,2021-03-30 10:55:00,nbv,"오~~안 부활하여
극우의 부활
코로나 변이 부활
집투기부활시대가 온다"
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-04-24 23:24:00,소양강뱃사공,이재명이는 그렇게 쌍스러운 욕을 하면 아니됩니다.
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-04-21 21:59:00,김성진,우리 좀 더 두고 보시다. 윤석열은 정치인이 아닙니다.그리고 약점도 많습니다.
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-04-24 23:26:00,소양강뱃사공,@김성진 너나 잘 하세요.
"‘수직상승’ 윤석열, ‘동반하락’ 이재명·이낙연···재보선 결과에 ‘흐름’ 바뀔까?",2021-03-29 09:27:00,2021-04-20 17:56:00,서방,"가수송가인대선출마 돼지발정제 여우발정제 개발정제 다 이길수있다
국개원출신 권위적 관료주의에 빠저 국민을 위기에서 구할사람 송가인"
